word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
ab,0.010565040669613949,0.0009216671315559255,-1.1457690825962794e-05,3.580498678279761e-06,3.580498678279761e-06,0.0008679707238435894,-5.369640771233606e-05,5.0179195936116654e-06,1.647561041957446e-05,5.681110986254541e-06,2.1006123079747805e-06,5.681110986254541e-06,2.1006123079747805e-06
abandon,0.003915406893634161,0.001986973869616068,6.667053179890016e-05,7.97803298605998e-07,7.97803298605998e-07,0.001342028050652157,-0.000644945818963911,3.88833463658384e-05,-2.7787185433061755e-05,-6.938339865844617e-07,-1.4916372851904597e-06,-6.938339865844617e-07,-1.4916372851904597e-06
abandonna,0.0050500747965920596,-0.0007801772396043773,-4.8725943157659616e-05,-1.244654898016631e-08,-1.244654898016631e-08,-0.0005868412671983791,0.00019333597240599816,-3.5341010426909505e-05,1.3384932730750115e-05,2.5231925859469927e-07,2.647658075748656e-07,2.5231925859469927e-07,2.647658075748656e-07
abandonnaient,0.0042129995012467085,-0.0005100210378552403,-2.0834636717929985e-05,-7.657340186379336e-07,-7.657340186379336e-07,-0.0002997875170900811,0.00021023352076515912,-9.936247610219903e-06,1.089838910771008e-05,-1.2712380220284048e-07,6.386102164350932e-07,-1.2712380220284048e-07,6.386102164350932e-07
abandonnait,0.002647878730195129,0.0003133118886257998,-1.6042817323215835e-06,9.042800300412574e-08,9.042800300412574e-08,0.00031850992931273036,5.198040686930538e-06,7.389245356280475e-07,2.343206267949631e-06,1.2302278594098183e-06,1.1397998564056926e-06,1.2302278594098183e-06,1.1397998564056926e-06
abandonné,0.0016628200249006449,-0.0001302399163961014,4.4749811179181426e-06,2.112602896240793e-07,2.112602896240793e-07,-4.9385224843282565e-05,8.085469155281884e-05,2.7299559681832747e-06,-1.7450251497348677e-06,-3.0161539106546043e-07,-5.128756806895397e-07,-3.0161539106546043e-07,-5.128756806895397e-07
abandonnée,0.003830892949305584,-0.0005341415090991939,-5.627915775843445e-06,9.494895611242715e-07,9.494895611242715e-07,-0.0001447088079555829,0.00038943270114361105,3.45861644081527e-07,5.973777419924972e-06,5.433173353856855e-07,-4.06172225738586e-07,5.433173353856855e-07,-4.06172225738586e-07
abandonnés,0.002494148070830152,-0.00011993984019301922,3.8089026992212935e-06,2.226949303772575e-08,2.226949303772575e-08,-4.880134080052041e-05,7.113849939249881e-05,3.849289440729286e-06,4.0386741507992065e-08,1.4445192194556057e-06,1.42224972641788e-06,1.4445192194556057e-06,1.42224972641788e-06
abat,0.002486538974228598,-0.00040842484905452754,-4.5555502036642516e-05,-2.169566403810987e-07,-2.169566403810987e-07,-0.0002219255445467414,0.00018649930450778616,-2.2959703997536212e-05,2.25957980391063e-05,7.626783201963022e-07,9.796349605774009e-07,7.626783201963022e-07,9.796349605774009e-07
abattement,0.003528472516913007,0.0005785729880740369,-9.041950790666795e-06,-5.724623307463896e-09,-5.724623307463896e-09,0.00020898915238969692,-0.00036958383568433997,-5.60272716781672e-06,3.4392236228500746e-06,1.9864917178147435e-07,2.0437379508893825e-07,1.9864917178147435e-07,2.0437379508893825e-07
abattre,0.003981939420346209,-0.0004990130977290614,-8.269916243886916e-05,1.7469810429039642e-06,1.7469810429039642e-06,-0.00026390636015111434,0.00023510673757794697,-3.974412052291035e-05,4.2955041915958813e-05,1.87799771542841e-06,1.3101667252444584e-07,1.87799771542841e-06,1.3101667252444584e-07
abattue,0.002956602049116285,-0.000178755662380758,-6.661710198109963e-06,4.185777055247654e-07,4.185777055247654e-07,5.984395905903259e-05,0.0002385996214397906,2.1922078336995983e-06,8.853918031809561e-06,-7.530445401347828e-07,-1.1716222456595482e-06,-7.530445401347828e-07,-1.1716222456595482e-06
abdomen,0.0038209301285431754,0.0010420078878987796,3.639999383223529e-05,-9.73801648969699e-07,-9.73801648969699e-07,0.0005599266205814131,-0.0004820812673173665,1.8786555481159987e-05,-1.7613438351075306e-05,4.04763670268718e-07,1.3785653192384168e-06,4.04763670268718e-07,1.3785653192384168e-06
ablutions,0.02099389560667128,0.0021970328803718043,4.148652953926954e-06,6.748278940384508e-06,6.748278940384508e-06,0.0015422546955285537,-0.0006547781848432507,-8.492897853497474e-07,-4.997942739276702e-06,5.279608903960658e-06,-1.4686700364238497e-06,5.279608903960658e-06,-1.4686700364238497e-06
