word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.009076035614907505,0.004484206729999569,0.00013952273320218218,-1.229023983260076e-06,-1.229023983260076e-06,0.002805068034833376,-0.001679138695166193,8.640706800694536e-05,-5.3115665195236806e-05,-1.9591119220548046e-06,-7.300879387947285e-07,-1.9591119220548046e-06,-7.300879387947285e-07
abandonnait,0.002264874890715171,0.0007072438436183454,9.76302427755389e-06,1.0628758353123577e-07,1.0628758353123577e-07,0.0003580912864591998,-0.0003491525571591456,4.9765499546861164e-06,-4.786474322867774e-06,9.921215748693454e-07,8.858339913381096e-07,9.921215748693454e-07,8.858339913381096e-07
abandonner,0.0013900389668445113,-4.169409192809854e-05,-1.2468177257351478e-06,-6.343486291226045e-08,-6.343486291226045e-08,-5.493685547782703e-05,-1.324276354972849e-05,-1.4325672423853115e-06,-1.8574951665016367e-07,2.4126675085408027e-07,3.047016137663407e-07,2.4126675085408027e-07,3.047016137663407e-07
abandonné,0.0014223005303185899,0.00043804923210073043,1.2455168152729291e-05,6.210508922413952e-08,6.210508922413952e-08,0.00024928374019452654,-0.0001887654919062039,6.789603780258469e-06,-5.665564372470823e-06,-3.588219906730046e-07,-4.209270798971441e-07,-3.588219906730046e-07,-4.209270798971441e-07
abandonnée,0.0016383856917156873,0.0003603229884956125,4.021488123948963e-06,4.2420195544699464e-07,4.2420195544699464e-07,0.0002925379481489936,-6.77850403466189e-05,3.5709106376107403e-06,-4.505774863382226e-07,3.977457525215229e-07,-2.6456202925471716e-08,3.977457525215229e-07,-2.6456202925471716e-08
abattait,0.0029480750258245036,0.0019471794515381366,6.001590874722941e-05,1.6709438528654131e-07,1.6709438528654131e-07,0.001327911730507391,-0.0006192677210307456,3.850556694707778e-05,-2.1510341800151634e-05,-6.315255705285746e-07,-7.986199558151159e-07,-6.315255705285746e-07,-7.986199558151159e-07
abattit,0.002393209637134996,-0.0008130802592861869,-1.8331004792303467e-05,-4.0072164372489676e-07,-4.0072164372489676e-07,-0.000406662698571139,0.0004064175607150479,-1.0286991930462732e-05,8.044012861840737e-06,-7.267194212788257e-07,-3.259977775539289e-07,-7.267194212788257e-07,-3.259977775539289e-07
abattu,0.00198110175532314,-0.0029573542148592846,-8.250141477347754e-05,2.838626724284789e-07,2.838626724284789e-07,-0.0017842806432100582,0.0011730735716492266,-5.0664983322087975e-05,3.183643145138957e-05,4.3666235532036386e-07,1.5279968289188496e-07,4.3666235532036386e-07,1.5279968289188496e-07
abattue,0.0025289427595451197,-0.00030445132098195945,4.884924094769562e-07,-3.1964325744992186e-07,-3.1964325744992186e-07,-3.9860982318865866e-05,0.0002645903386630936,2.1256681102366034e-06,1.6371757007596472e-06,-1.2518639111779314e-06,-9.322206537280096e-07,-1.2518639111779314e-06,-9.322206537280096e-07
abattues,0.0039610914888862075,0.001257299816789448,3.2166482764810173e-05,-4.66718235435538e-07,-4.66718235435538e-07,0.0006006242542735405,-0.0006566755625159077,1.7073701934681133e-05,-1.5092780830129044e-05,8.934194100053575e-07,1.3601376454408955e-06,8.934194100053575e-07,1.3601376454408955e-06
