word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaisser,0.001623075604825748,-0.00010278581714007839,-7.257683691741496e-06,2.757338342464585e-08,2.757338342464585e-08,-0.00013764177740902767,-3.485596026894928e-05,-5.40457480378967e-06,1.8531088879518262e-06,-7.311467644360279e-07,-7.587201478606737e-07,-7.311467644360279e-07,-7.587201478606737e-07
abaissé,0.000969731423270504,1.3146816971089777e-05,1.038142322766616e-06,1.4024723259893686e-08,1.4024723259893686e-08,-2.7270639355697225e-05,-4.0417456326787e-05,4.1256209910203986e-07,-6.255802236645762e-07,-1.2019879922263273e-07,-1.342235224825264e-07,-1.2019879922263273e-07,-1.342235224825264e-07
abandonnant,0.0005533227658291707,-0.0003315940631662003,-8.598356903308553e-06,1.516477642144548e-07,1.516477642144548e-07,-0.00016534334210938548,0.00016625072105681484,-4.4414678487999235e-06,4.156889054508629e-06,3.873418688335822e-08,-1.1291357733109657e-07,3.873418688335822e-08,-1.1291357733109657e-07
abandonne,0.000975598670288756,-1.3832801549889117e-05,-4.2349841804453046e-07,-1.5006706738526615e-07,-1.5006706738526615e-07,5.6283001603838816e-05,7.011580315372793e-05,5.971250217793287e-07,1.0206234398238592e-06,-1.6111602009292398e-07,-1.1048952707657816e-08,-1.6111602009292398e-07,-1.1048952707657816e-08
abandonner,0.0007221561184513207,-8.223588430570822e-05,-1.8267799306065686e-06,1.520365000332288e-07,1.520365000332288e-07,-4.992926219398321e-05,3.230662211172502e-05,-7.171316100461923e-07,1.1096483205603763e-06,1.4226963693205318e-07,-9.766863101175614e-09,1.4226963693205318e-07,-9.766863101175614e-09
abandonné,0.0011083750758920498,0.00025891820756889666,4.834485963221116e-06,1.34521117729968e-07,1.34521117729968e-07,0.00016870419814553496,-9.021400942336171e-05,2.746481158435437e-06,-2.088004804785679e-06,-1.0305907948031148e-07,-2.375801972102795e-07,-1.0305907948031148e-07,-2.375801972102795e-07
abandonnés,0.0005541693259833413,-6.145643465639836e-05,8.432622837526818e-07,1.6043922106379996e-08,1.6043922106379996e-08,-2.2730391942173565e-05,3.872604271422479e-05,2.3303334553886476e-07,-6.10228938213817e-07,3.088073287093666e-07,2.927634066029866e-07,3.088073287093666e-07,2.927634066029866e-07
abat,0.0005524786773869963,-0.00046196905272163333,-1.0305272602945304e-05,-8.056023874223154e-08,-8.056023874223154e-08,-0.00023356212052861298,0.00022840693219302035,-5.166190383935484e-06,5.13908221900982e-06,1.4850215015251324e-07,2.2906238889474477e-07,1.4850215015251324e-07,2.2906238889474477e-07
abattre,0.0008847384445564565,-0.0009278278214260801,-1.944448480835691e-05,1.172215395885756e-07,1.172215395885756e-07,-0.0004473177242323241,0.00048051009719375605,-1.0095592041781459e-05,9.348892766575452e-06,2.1643566589900376e-07,9.921412631042816e-08,2.1643566589900376e-07,9.921412631042816e-08
abattu,0.0005146131827976625,-0.000579204909616714,-1.42450530840444e-05,-4.539296607245706e-08,-4.539296607245706e-08,-0.0003194353106871765,0.00025976959892953756,-8.077492179816238e-06,6.167560904228161e-06,6.317417447724378e-08,1.0856714054970084e-07,6.317417447724378e-08,1.0856714054970084e-07
aboie,0.0008786414655677938,0.0003916782997354631,1.0049381949404762e-05,2.0206449061660375e-08,2.0206449061660375e-08,0.00014899739911822718,-0.0002426809006172359,4.817403400226558e-06,-5.231978549178204e-06,-1.2716170912969923e-07,-1.473681581913596e-07,-1.2716170912969923e-07,-1.473681581913596e-07
aboient,0.0023925007455592407,0.0020110235735910937,3.818814837321704e-05,2.988638005253439e-07,2.988638005253439e-07,0.0010075800818385625,-0.001003443491752531,2.0424347746831005e-05,-1.7763800626386036e-05,-7.516446797073689e-07,-1.0505084802327128e-06,-7.516446797073689e-07,-1.0505084802327128e-06
abolition,0.0011396605986846741,-0.00016106731963023646,-2.2785053132251786e-06,-1.3562590785261106e-09,-1.3562590785261106e-09,-9.689622622330645e-05,6.417109340693001e-05,-1.3989305651963493e-06,8.795747480288294e-07,1.1899679387905366e-07,1.2035305295757977e-07,1.1899679387905366e-07,1.2035305295757977e-07
abomination,0.0008585220389187318,0.00022519361825506406,4.915483816737695e-06,-7.347254566983027e-08,-7.347254566983027e-08,0.00011586723091672015,-0.0001093263873383439,3.1358376320324022e-06,-1.7796461847052925e-06,-2.1776165726931525e-07,-1.4428911159948498e-07,-2.1776165726931525e-07,-1.4428911159948498e-07
abondamment,0.0013696765283198978,-0.0006946896318870635,-8.435354950595376e-06,-2.9655603817968653e-07,-2.9655603817968653e-07,-0.0003305305426774821,0.00036415908920958137,-3.7687555615811555e-06,4.6665993890142206e-06,3.166012157225277e-07,6.131572539022142e-07,3.166012157225277e-07,6.131572539022142e-07
abondance,0.0005883264062624237,5.743368133687799e-05,8.538212504879931e-07,1.2133445500732374e-07,1.2133445500732374e-07,3.880496064541151e-05,-1.8628720691466485e-05,1.182025921057977e-06,3.282046705699839e-07,5.381340633625096e-08,-6.752104867107277e-08,5.381340633625096e-08,-6.752104867107277e-08
abondant,0.0010119267119721317,-0.0005500751958592133,-1.4688984565962144e-05,-5.595111996228127e-07,-5.595111996228127e-07,-0.0002446600797245423,0.00030541511613467107,-7.455699622692525e-06,7.233284943269619e-06,-6.118744793307216e-07,-5.236327970790891e-08,-6.118744793307216e-07,-5.236327970790891e-08
