word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.0062325057859758054,0.0025164067309978583,7.613040274755104e-05,-6.549829640225875e-07,-6.549829640225875e-07,0.0013645065830258768,-0.0011519001479719816,4.3534597098461705e-05,-3.259580564908933e-05,-1.0143612502780583e-06,-3.593782862554707e-07,-1.0143612502780583e-06,-3.593782862554707e-07
abaissé,0.0025635621051955486,-3.269001933632769e-05,8.63938015245588e-06,-2.2496481410420868e-07,-2.2496481410420868e-07,-8.967234954239862e-05,-5.698233020607093e-05,3.937911449837063e-06,-4.701468702618818e-06,-9.09356028416741e-07,-6.843912143125324e-07,-9.09356028416741e-07,-6.843912143125324e-07
abandon,0.0022997971215908517,0.0007203156767361468,3.90671429527897e-05,3.5937315173306913e-07,3.5937315173306913e-07,0.0005062043329983892,-0.00021411134373775764,2.394186845072373e-05,-1.5125274502065974e-05,-8.075520725836285e-07,-1.1669252243166976e-06,-8.075520725836285e-07,-1.1669252243166976e-06
abandonna,0.0059325366668295495,-0.000993491686277025,-3.868257563893393e-05,-3.707129877786143e-07,-3.707129877786143e-07,-0.0009279930655068137,6.549862077021127e-05,-3.3674432441324594e-05,5.008143197609337e-06,7.662735884649875e-08,4.4734034662511303e-07,7.662735884649875e-08,4.4734034662511303e-07
abandonnaient,0.004949188878419632,-0.00017259944933865174,-2.9685971250607106e-05,-5.735566333119951e-07,-5.735566333119951e-07,-8.616677427024638e-05,8.643267506840535e-05,-1.2747738847646804e-05,1.6938232402960303e-05,-2.5449757110943447e-07,3.1905906220256056e-07,-2.5449757110943447e-07,3.1905906220256056e-07
abandonnait,0.001555287623343849,0.000475576743257801,6.142216676756269e-06,8.221374846474298e-08,8.221374846474298e-08,0.0002696332915122041,-0.0002059434517455969,2.840171748296888e-06,-3.302044928459381e-06,6.566183341723004e-07,5.744045857075574e-07,6.566183341723004e-07,5.744045857075574e-07
abandonnant,0.0014627527172809496,-0.0006565934021774463,-1.8360868019136183e-05,4.513378977625508e-07,4.513378977625508e-07,-0.0003519323384879763,0.00030466106368947006,-1.0883730813847044e-05,7.47713720528914e-06,6.747877347556167e-07,2.234498369930659e-07,6.747877347556167e-07,2.234498369930659e-07
abandonne,0.0012895363195494654,8.819436329492582e-06,2.9378120569876863e-06,-2.0135172484648443e-07,-2.0135172484648443e-07,3.958193387227758e-05,3.0762497542785e-05,1.700040411114688e-06,-1.2377716458729983e-06,-3.0290425179929105e-07,-1.0155252695280662e-07,-3.0290425179929105e-07,-1.0155252695280662e-07
abandonner,0.0038181542123349355,-0.0009249433174950342,-6.1167781456640106e-06,-4.7039736579722656e-07,-4.7039736579722656e-07,-0.0006150405235656831,0.0003099027939293511,-6.414369207337698e-06,-2.9759106167368743e-07,3.300195159617154e-07,8.00416881758942e-07,3.300195159617154e-07,8.00416881758942e-07
abandonnera,0.005834252645718456,0.0015412481181376239,5.863487170597683e-05,-4.868327581379231e-07,-4.868327581379231e-07,0.0008931698244688134,-0.0006480782936688105,3.126578054513437e-05,-2.736909116084246e-05,-9.91806661815844e-07,-5.049739036779209e-07,-9.91806661815844e-07,-5.049739036779209e-07
