word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandonne,0.003260209494229705,0.00010456985621113524,-1.415226983541688e-06,-5.014870281812152e-07,-5.014870281812152e-07,0.00014967640267019732,4.510654645906209e-05,1.9954441560184696e-06,3.4106711395601575e-06,-5.384098957658331e-07,-3.6922867584617845e-08,-5.384098957658331e-07,-3.6922867584617845e-08
abandonner,0.002413267161377149,-0.00020466105618217396,-6.1046467722932214e-06,5.080683850574333e-07,5.080683850574333e-07,-0.00013476880537329703,6.989225080887691e-05,-2.3964764968292047e-06,3.7081702754640163e-06,4.7542994388174994e-07,-3.263844117568336e-08,4.7542994388174994e-07,-3.263844117568336e-08
abandonnée,0.0028444255749629855,-0.00018898416160789325,-3.248211938649093e-06,-3.48018770430032e-07,-3.48018770430032e-07,4.3039102612014865e-06,0.00019328807186909472,-2.589491096252978e-07,2.9892628290237953e-06,-1.6831844444921705e-07,1.7970032598081496e-07,-1.6831844444921705e-07,1.7970032598081496e-07
abasourdis,0.007229191457244596,-0.0022074111379664072,-8.482492074082026e-05,1.6895249810976616e-06,1.6895249810976616e-06,-0.0013179990311008706,0.0008894121068655367,-4.879857056094165e-05,3.6026350179878615e-05,8.788226867549653e-07,-8.107022943426964e-07,8.788226867549653e-07,-8.107022943426964e-07
abat,0.007384988455728177,-0.005063134092113394,-0.00013775069033582614,-1.076849582532129e-06,-1.076849582532129e-06,-0.002410511379764343,0.002652622712349051,-6.905652273478211e-05,6.869416760104404e-05,1.985029847149961e-06,3.06187942968209e-06,1.985029847149961e-06,3.06187942968209e-06
abattre,0.005913154178447683,-0.003931995652760402,-0.00012995731936339656,7.834507937198885e-07,7.834507937198885e-07,-0.0020446431389916893,0.001887352513768713,-6.74739440035194e-05,6.248337535987716e-05,1.4465489434195522e-06,6.630981496996636e-07,1.4465489434195522e-06,6.630981496996636e-07
abbaye,0.005820876546363504,-0.0016886461354917366,-7.803296208944151e-05,2.7790407885408764e-06,2.7790407885408764e-06,-0.0011080386097059916,0.0005806075257857448,-3.823955640024279e-05,3.9793405689198716e-05,9.636499849565376e-07,-1.8153908035843388e-06,9.636499849565376e-07,-1.8153908035843388e-06
abbé,0.004793602596166758,-0.002254116240795607,-7.771470652790302e-05,-6.726705948801535e-08,-6.726705948801535e-08,-0.0013413411408855274,0.0009127750999100793,-4.2915681144482666e-05,3.479902538342035e-05,4.51904608848584e-07,5.191716683365993e-07,4.51904608848584e-07,5.191716683365993e-07
abdomen,0.005674056425797485,0.0008246601281979815,4.583712747002809e-05,-9.514561542663115e-08,-9.514561542663115e-08,0.0005664999511195638,-0.0002581601770784177,2.5240743808702475e-05,-2.059638366132562e-05,1.297349551840925e-06,1.392495167267556e-06,1.297349551840925e-06,1.392495167267556e-06
abjecte,0.006655845474589577,0.00015123384983420162,-2.267138268259919e-05,-1.5576510386986776e-06,-1.5576510386986776e-06,0.0003466823885665766,0.00019544853873237498,-4.312174956038826e-06,1.8359207726560364e-05,-1.9806867179826285e-06,-4.230356792839509e-07,-1.9806867179826285e-06,-4.230356792839509e-07
ablation,0.007893427508712763,-3.242270528931848e-05,4.4415318911268244e-05,4.056516528984137e-07,4.056516528984137e-07,0.0002188080206351265,0.000251230725924445,2.8166986366215953e-05,-1.624833254505229e-05,3.3413118071179276e-06,2.935660154219514e-06,3.3413118071179276e-06,2.935660154219514e-06
aboli,0.006735810071556835,-0.0028402650759405427,-9.408046415886887e-05,1.6050365494043217e-06,1.6050365494043217e-06,-0.0016633942487092029,0.0011768708272313399,-5.03923759056133e-05,4.3688088253255573e-05,9.002742501980606e-07,-7.047622992062611e-07,9.002742501980606e-07,-7.047622992062611e-07
abondants,0.006655845474589577,0.0019291236428368621,6.372724094297938e-05,2.222874961032793e-06,2.222874961032793e-06,0.0008027174286248473,-0.0011264062142120148,3.187050193770962e-05,-3.185673900526976e-05,1.4478842372945341e-06,-7.749907237382587e-07,1.4478842372945341e-06,-7.749907237382587e-07
