word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.001939475870506437,0.0012581157416371867,2.9484959173504305e-05,-1.8141605969152232e-07,-1.8141605969152232e-07,0.0007719507625636098,-0.00048616497907357685,1.8440814323865805e-05,-1.1044144849638499e-05,-3.439278220268082e-07,-1.6251176233528587e-07,-3.439278220268082e-07,-1.6251176233528587e-07
abaissèrent,0.0009323123614716128,0.00041616301189846213,9.152316674329415e-06,-8.511579887716186e-08,-8.511579887716186e-08,0.000200425599833521,-0.00021573741206494117,4.534191276787257e-06,-4.618125397542158e-06,-8.40175562147025e-08,1.0982426624593508e-09,-8.40175562147025e-08,1.0982426624593508e-09
abandon,0.003936170535023409,0.001611142078785607,7.318509496660616e-05,-2.606401984187079e-09,-2.606401984187079e-09,0.0011434095036675046,-0.0004677325751181024,4.499158130806522e-05,-2.819351365854095e-05,-2.2936938781644538e-06,-2.2910874761802667e-06,-2.2936938781644538e-06,-2.2910874761802667e-06
abandonna,0.0009230646638227817,-0.00028167131702891055,-6.492777632452682e-06,-1.1747790922832255e-07,-1.1747790922832255e-07,-0.000265943791570241,1.5727525458669574e-05,-5.820834054409594e-06,6.719435780430877e-07,-6.965201448488911e-08,4.782589474343344e-08,-6.965201448488911e-08,4.782589474343344e-08
abandonnaient,0.0007700620535220916,-0.00012842659645252271,-5.390713416124691e-06,-1.390885399882361e-07,-1.390885399882361e-07,-7.181440752647119e-05,5.6612188926051526e-05,-2.6216547723991673e-06,2.769058643725524e-06,-7.607522973214027e-08,6.301331025609583e-08,-7.607522973214027e-08,6.301331025609583e-08
abandonnait,0.0009679711245387712,0.00037505889848789904,3.957172981364465e-06,2.4435527400757015e-08,2.4435527400757015e-08,0.00020293675686614771,-0.00017212214162175133,2.1605756819652096e-06,-1.7965972993992553e-06,4.0090342149171366e-07,3.7646789409095664e-07,4.0090342149171366e-07,3.7646789409095664e-07
abandonnant,0.0013655696587082824,-0.0011199853691739726,-1.922160741935088e-05,5.741546258894995e-07,5.741546258894995e-07,-0.0006599208057762949,0.0004600645633976776,-1.13830616603982e-05,7.83854575895268e-06,7.944455236467925e-07,2.2029089775729303e-07,7.944455236467925e-07,2.2029089775729303e-07
abandonner,0.0005940803120760124,-8.451709309897508e-05,-7.489625416204979e-07,-1.6345088738870288e-08,-1.6345088738870288e-08,-6.59553045451221e-05,1.8561788553852987e-05,-7.229792068721615e-07,2.59833347483364e-08,1.0998404071993362e-07,1.263291294588039e-07,1.0998404071993362e-07,1.263291294588039e-07
abandonné,0.0030393419287937933,0.0005645795028844458,2.6537365734007173e-05,1.4917679765845588e-07,1.4917679765845588e-07,0.0002809006137051358,-0.00028367888917931,1.4554638487967433e-05,-1.198272724603974e-05,-7.530206306275382e-07,-9.021974282859941e-07,-7.530206306275382e-07,-9.021974282859941e-07
abandonnée,0.0021006591316893746,0.00022492797126239872,4.550291815771449e-06,5.024838480662558e-07,5.024838480662558e-07,0.00019436723799839948,-3.0560733263999255e-05,4.31346985883502e-06,-2.368219569364282e-07,4.374508368744846e-07,-6.503301119177114e-08,4.374508368744846e-07,-6.503301119177114e-08
abandonnés,0.000455886307283747,0.00011153653991109672,8.024037328335564e-07,1.683177820932323e-07,1.683177820932323e-07,8.877090864351678e-05,-2.276563126757993e-05,1.17320526107997e-06,3.7080152824641363e-07,4.069906246537161e-07,2.386728425604838e-07,4.069906246537161e-07,2.386728425604838e-07
