word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandonner,0.0024865352212325316,0.00021430639028993334,-2.315829427151603e-06,1.308715673782618e-07,1.308715673782618e-07,-1.9213120538977014e-05,-0.00023351951082891035,-2.5338478610918515e-06,-2.1801843394024842e-07,4.1536166145069736e-07,2.8449009407243556e-07,4.1536166145069736e-07,2.8449009407243556e-07
abandonné,0.002544245483882527,0.0007666338538065798,2.5748787671156904e-05,2.4957250429774427e-07,2.4957250429774427e-07,0.0005061058146056262,-0.0002605280392009536,1.287602464598217e-05,-1.2872763025174734e-05,-7.033785841976028e-07,-9.52951088495347e-07,-7.033785841976028e-07,-9.52951088495347e-07
abasourdi,0.004565925517189196,-0.004970544805440329,-0.0001560355895269049,4.352522269988956e-07,4.352522269988956e-07,-0.0026073251753186803,0.0023632196301216486,-8.145940555411344e-05,7.457618397279147e-05,1.942632317831814e-06,1.5073800908329184e-06,1.942632317831814e-06,1.5073800908329184e-06
abattoir,0.005928944109693625,-0.0026814101421316835,-8.289012642018738e-05,-5.505939252482016e-07,-5.505939252482016e-07,-0.0015777955088609591,0.0011036146332707244,-5.296323811357181e-05,2.992688830661556e-05,-2.16706042721864e-06,-1.6164665019704385e-06,-2.16706042721864e-06,-1.6164665019704385e-06
abattre,0.003046340324147524,-0.0022190802814720605,-7.939444367146557e-05,1.5481757559993203e-06,1.5481757559993203e-06,-0.0010894741733418248,0.0011296061081302357,-3.983779057375204e-05,3.955665309771353e-05,1.8302663093691327e-06,2.8209055336981247e-07,1.8302663093691327e-06,2.8209055336981247e-07
abcès,0.005895483411854103,-0.002022515442819303,-6.717407215215009e-05,1.074039628483452e-06,1.074039628483452e-06,-0.0010567842126229983,0.0009657312301963047,-3.661511514846681e-05,3.055895700368328e-05,6.870348378802133e-07,-3.870047906032386e-07,6.870348378802133e-07,-3.870047906032386e-07
abdomen,0.005846323762162727,0.0036852149883208262,7.831740685971632e-05,-9.621371128046034e-07,-9.621371128046034e-07,0.0017983817585738927,-0.0018868332297469338,3.738455635240204e-05,-4.0932850507314276e-05,6.869253700960537e-07,1.649062482900657e-06,6.869253700960537e-07,1.649062482900657e-06
abondance,0.008102925632700498,0.0011903215115348688,1.3637709602217743e-05,-8.102361165311735e-07,-8.102361165311735e-07,0.0005887522304323937,-0.0006015692811024751,6.7390286073734995e-06,-6.898680994844244e-06,-3.610751396631767e-07,4.4916097686799683e-07,-3.610751396631767e-07,4.4916097686799683e-07
abords,0.00815583975778393,-0.006611402846225292,-0.00020302004564432056,2.686763203860027e-06,2.686763203860027e-06,-0.0035412740390308108,0.003070128807194481,-0.00010828950648274116,9.473053916157939e-05,3.7445453418270984e-06,1.057782137967071e-06,3.7445453418270984e-06,1.057782137967071e-06
aboutit,0.005895483411854103,8.071204733888236e-05,3.617020676392256e-05,1.2890367874950217e-06,1.2890367874950217e-06,-0.00014065201399688726,-0.00022136406133576962,1.5159010132932923e-05,-2.1011196630989637e-05,-2.886222007571203e-06,-4.175258795066225e-06,-2.886222007571203e-06,-4.175258795066225e-06
abri,0.0024130632431531595,0.0011186762943744754,4.821628406310181e-05,-7.869954907019517e-07,-7.869954907019517e-07,0.0005753907729013883,-0.0005432855214730871,2.571225710648563e-05,-2.250402695661618e-05,-2.278169634535473e-06,-1.4911741438335212e-06,-2.278169634535473e-06,-1.4911741438335212e-06
