word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0011205056984485682,0.0007666094798517079,1.7738834712234792e-05,-5.854834662562763e-08,-5.854834662562763e-08,0.00044060873199952907,-0.0003260007478521788,1.0542689208128277e-05,-7.196145504106516e-06,-6.250738973502481e-07,-5.665255507246205e-07,-6.250738973502481e-07,-5.665255507246205e-07
abandonna,0.0014452233805822214,-0.00046399705750138946,-1.095487920919801e-05,2.1919427692162332e-07,2.1919427692162332e-07,-0.00031394782335179047,0.000150049234149599,-7.61603237349323e-06,3.3388468357047813e-06,1.1115612587577419e-07,-1.0803815104584914e-07,1.1115612587577419e-07,-1.0803815104584914e-07
abandonnait,0.0015155325035608527,-0.00024280895373126395,-8.964957989455099e-08,5.381447767104165e-08,5.381447767104165e-08,1.195458054024352e-06,0.0002440044117852883,2.3550330620052382e-06,2.4446826418997892e-06,6.954421852183663e-07,6.416277075473247e-07,6.954421852183663e-07,6.416277075473247e-07
abandonnant,0.0007126814533973592,-0.0003701324241694948,-1.1522965107572133e-05,1.6472862931359862e-07,1.6472862931359862e-07,-0.00021722152903808255,0.00015291089513141227,-6.325920396398796e-06,5.197044711173336e-06,2.4243314392323402e-08,-1.404853149212752e-07,2.4243314392323402e-08,-1.404853149212752e-07
abandonner,0.00046506966987562717,-3.352043182006655e-05,-1.3871262742857752e-06,8.01831742978367e-08,8.01831742978367e-08,-2.574432370251587e-05,7.776108117550684e-06,-7.463197636442981e-07,6.408065106414771e-07,7.741610974832319e-08,-2.7670645495135036e-09,7.741610974832319e-08,-2.7670645495135036e-09
abandonnèrent,0.0011559483451866741,-0.00023733927192092717,-5.3451175802822285e-06,1.438912201582015e-07,1.438912201582015e-07,-0.0001622520765237044,7.508719539722276e-05,-4.378509065470638e-06,9.66608514811591e-07,2.6366258307490237e-08,-1.1752496185071126e-07,2.6366258307490237e-08,-1.1752496185071126e-07
abandonné,0.0028551811303568473,0.0007854527564382491,1.330813019903152e-05,4.3085678603791173e-07,4.3085678603791173e-07,0.000440109094087739,-0.0003453436623505102,8.228770124221525e-06,-5.079360074809996e-06,-2.0602055808558733e-07,-6.368773441234991e-07,-2.0602055808558733e-07,-6.368773441234991e-07
abandonnée,0.0010963196154203903,1.4869870516817853e-05,-1.2707166978549543e-07,-3.222960939515195e-08,-3.222960939515195e-08,1.5052575278938131e-05,1.8270476212027802e-07,1.419162228983582e-06,1.5462338987690774e-06,1.1307470962965504e-08,4.353708035811745e-08,1.1307470962965504e-08,4.353708035811745e-08
abandonnées,0.0008820738266791666,0.00014868993360283125,5.839945138961126e-06,4.488499965496959e-07,4.488499965496959e-07,5.91895029259247e-05,-8.950043067690654e-05,2.708255642616532e-06,-3.1316894963445946e-06,6.0212994834269e-07,1.5327995179299409e-07,6.0212994834269e-07,1.5327995179299409e-07
abasourdi,0.0008539888978139281,-0.0007830348480364804,-2.0379783558908928e-05,-2.852716924312834e-07,-2.852716924312834e-07,-0.0003980017031269997,0.00038503314490948075,-1.1213917845296615e-05,9.165865713612314e-06,-1.5540403669302082e-07,1.2986765573826262e-07,-1.5540403669302082e-07,1.2986765573826262e-07
abasourdie,0.0010002250947369654,0.0010524025836608376,2.449139149745026e-05,-2.433406789705904e-07,-2.433406789705904e-07,0.0006013146240355329,-0.00045108795962530476,1.3606064163866204e-05,-1.0885327333584054e-05,-2.632969780900088e-07,-1.9956299119418397e-08,-2.632969780900088e-07,-1.9956299119418397e-08
abat,0.0014231885296864017,-0.0011819851437436817,-2.7407233004244005e-05,-1.3178976182853494e-07,-1.3178976182853494e-07,-0.0006028289674402553,0.0005791561763034263,-1.4470493592058375e-05,1.293673941218563e-05,4.365607378873534e-07,5.683504997158884e-07,4.365607378873534e-07,5.683504997158884e-07
abats,0.0013367329168019987,-0.0006118796827010021,-1.159456482700667e-05,5.234229777090959e-08,5.234229777090959e-08,-0.0003199607557392448,0.0002919189269617574,-5.99311589691719e-06,5.601448930089481e-06,3.5215217609863306e-07,2.9980987832772347e-07,3.5215217609863306e-07,2.9980987832772347e-07
abattirent,0.0012583266371439428,-0.0003333806387050729,-1.195437498881109e-05,3.465069759479815e-07,3.465069759479815e-07,-0.00023687009576372028,9.651054294135263e-05,-7.657820830239712e-06,4.2965541585713775e-06,1.7202452967899108e-07,-1.7448244626899044e-07,1.7202452967899108e-07,-1.7448244626899044e-07
abattit,0.0008007036079083115,-0.00020235331335781025,-4.037216194026483e-06,-4.2113622870392377e-07,-4.2113622870392377e-07,-9.207908510787688e-05,0.00011027422824993335,-2.9047202518048547e-06,1.1324959422216283e-06,-3.837920311641879e-07,3.7344197539735886e-08,-3.837920311641879e-07,3.7344197539735886e-08
abattu,0.0006628233893541056,-0.0009400034990487142,-2.039995703617564e-05,-9.007015643886439e-08,-9.007015643886439e-08,-0.0005806258926656588,0.00035937760638305534,-1.3175116616222668e-05,7.22484041995297e-06,5.178083606436267e-08,1.4185099250322705e-07,5.178083606436267e-08,1.4185099250322705e-07
abbaye,0.011217627194907095,-0.003923325130456733,-0.00014662117748462416,6.291671679810642e-06,6.291671679810642e-06,-0.0024750283876473476,0.0014482967428093856,-6.861689150236035e-05,7.800428598226381e-05,2.5185124293933106e-06,-3.773159250417332e-06,2.5185124293933106e-06,-3.773159250417332e-06
