word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.003410805447103383,0.0020928404922609194,4.841716896772197e-05,1.0870558902918668e-06,1.0870558902918668e-06,0.0011606459424319184,-0.000932194549829001,2.693786922155275e-05,-2.1479299746169216e-05,2.453411597964748e-07,-8.41714730495392e-07,2.453411597964748e-07,-8.41714730495392e-07
abaisse,0.0038712960627648916,0.0012993461708655017,-5.570731114006626e-06,9.103614047908921e-07,9.103614047908921e-07,0.0007840691539969685,-0.0005152770168685331,-2.036346873051962e-06,3.534384240954664e-06,3.763788980400559e-07,-5.339825067508362e-07,3.763788980400559e-07,-5.339825067508362e-07
abaissement,0.005191943680204382,-0.0025717635577328446,-6.642134202116237e-05,-2.9083056007348538e-06,-2.9083056007348538e-06,-0.0013831969758255527,0.0011885665819072922,-3.7822019672305585e-05,2.859932234885679e-05,-5.291207731571233e-06,-2.382902130836379e-06,-5.291207731571233e-06,-2.382902130836379e-06
abandonnait,0.00510688671267695,0.00027935143188595674,-2.5697029198849015e-06,2.0146901801870815e-07,2.0146901801870815e-07,0.0007760600856427927,0.000496708653756836,7.06251879049466e-06,9.632221710379561e-06,2.4993618308917537e-06,2.2978928128730456e-06,2.4993618308917537e-06,2.2978928128730456e-06
abandonnant,0.0024015212053682825,-0.0004781989407321214,-3.585167870776516e-05,5.360223473843876e-07,5.360223473843876e-07,-0.000406335677804381,7.18632629277404e-05,-1.8862937362558182e-05,1.6988741345206978e-05,5.4958623846176986e-08,-4.810637235382106e-07,5.4958623846176986e-08,-4.810637235382106e-07
abandonne,0.0021171376268213095,-5.4324506935596437e-05,-2.839311875708396e-06,-5.11974256151504e-07,-5.11974256151504e-07,-1.7221369267670214e-05,3.710313766792622e-05,-1.3283159577469454e-06,1.5109959179614507e-06,-4.982041138725522e-07,1.3770142278951848e-08,-4.982041138725522e-07,1.3770142278951848e-08
abandonner,0.0031342885909428214,-0.0006144526749007382,-7.993922428903713e-06,4.2597353400364923e-07,4.2597353400364923e-07,-0.00041749911798789316,0.00019695355691284506,-3.6291275512189997e-06,4.3647948776847135e-06,3.11376492377146e-07,-1.1459704162650325e-07,3.11376492377146e-07,-1.1459704162650325e-07
abandonné,0.00481054894654058,0.0014325726091790653,2.4984180525058e-05,4.517543981108901e-07,4.517543981108901e-07,0.0009798153033041123,-0.00045275730587495295,1.6672793714746633e-05,-8.311386810311365e-06,-8.276669297959995e-07,-1.2794213279068895e-06,-8.276669297959995e-07,-1.2794213279068895e-06
abandonnée,0.001847132959432661,0.0001910967807705911,1.7316156786502913e-06,-2.4874823576227954e-08,-2.4874823576227954e-08,0.00016316182454164616,-2.7934956228944944e-05,3.946293786321204e-06,2.214678107670913e-06,4.53068664693639e-08,7.018169004559185e-08,4.53068664693639e-08,7.018169004559185e-08
abandonnés,0.0024051954300476413,5.612128070035425e-08,4.583722483449858e-06,1.8513483376163718e-07,1.8513483376163718e-07,-4.00214171790332e-05,-4.007753845973356e-05,1.4913130392347753e-06,-3.092409444215082e-06,1.4554997942967952e-06,1.270364960535158e-06,1.4554997942967952e-06,1.270364960535158e-06
