word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0007546004897745318,0.00045500991620592036,1.09132158000564e-05,-9.663094062090528e-09,-9.663094062090528e-09,0.00026162847767142896,-0.0001933814385344914,6.5516983598477935e-06,-4.361517440208607e-06,-3.443902721731134e-07,-3.3472717811102285e-07,-3.443902721731134e-07,-3.3472717811102285e-07
abandonnait,0.0010206298558228482,-0.00016046378184220668,3.596517427014318e-07,9.101167058569341e-08,9.101167058569341e-08,-4.3273833924819767e-05,0.00011718994791738691,1.388317537695136e-06,1.0286657949937041e-06,4.792349976524783e-07,3.8822332706678486e-07,4.792349976524783e-07,3.8822332706678486e-07
abandonnant,0.0038396218745267345,-0.001386922589623969,-5.876758206164188e-05,1.2660148076427397e-06,1.2660148076427397e-06,-0.0008495216515633443,0.0005374009380606248,-3.098239735500891e-05,2.778518470663297e-05,2.9734553485792955e-07,-9.686692727848102e-07,2.9734553485792955e-07,-9.686692727848102e-07
abandonnent,0.0014373678031632097,0.00017195271937794308,3.618986425375045e-06,9.395836496262202e-08,9.395836496262202e-08,0.00010314117459181889,-6.881154478612417e-05,3.0888360654768963e-06,-5.30150359898149e-07,1.0891110573075511e-07,1.4952740768133077e-08,1.0891110573075511e-07,1.4952740768133077e-08
abandonner,0.007516787489505905,-0.00036035895727852665,-2.1037839585581565e-05,1.4811402252812484e-06,1.4811402252812484e-06,-0.00027743993079928404,8.29190264792426e-05,-7.099293163959888e-06,1.3938546421621676e-05,1.4657520844408407e-06,-1.5388140840407767e-08,1.4657520844408407e-06,-1.5388140840407767e-08
abandonnèrent,0.0031138768455695165,-0.00033036278852795924,-1.49688175685884e-05,1.687651794245383e-07,1.687651794245383e-07,-0.00020962708363520823,0.00012073570489275101,-9.31449772894283e-06,5.65431983964557e-06,1.049279167201507e-07,-6.38372627043876e-08,1.049279167201507e-07,-6.38372627043876e-08
abandonné,0.005768434062438208,0.0009524146913515185,2.262309281677675e-05,3.243640093784538e-07,3.243640093784538e-07,0.0006639090905187685,-0.0002885056008327499,1.4751832138371395e-05,-7.871260678405355e-06,-5.646406788105303e-07,-8.890046881889841e-07,-5.646406788105303e-07,-8.890046881889841e-07
abandonnés,0.0019227481658456625,-0.0002579399654711668,1.792593785574492e-06,2.023491407875075e-07,2.023491407875075e-07,-0.00014151938238210338,0.00011642058308906343,1.013076154565672e-06,-7.7951763100882e-07,1.0850642418316877e-06,8.827151010441801e-07,1.0850642418316877e-06,8.827151010441801e-07
abat,0.0019168822845431496,-0.0011211245056229136,-3.45869075641275e-05,-7.99445245317403e-08,-7.99445245317403e-08,-0.0006090220629205522,0.0005121024427023613,-1.8135516535911843e-05,1.6451391028215652e-05,5.379797351033422e-07,6.179242596350825e-07,5.379797351033422e-07,6.179242596350825e-07
abattirent,0.003389661999934016,-0.0007461832808923158,-3.25437881243891e-05,7.917341686325443e-07,7.917341686325443e-07,-0.0005253713488826406,0.00022081193200967523,-1.9430998361549802e-05,1.3112789762839294e-05,3.7807089587647683e-07,-4.1366327275606756e-07,3.7807089587647683e-07,-4.1366327275606756e-07
