word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissait,0.0049691963976375665,-0.00041387634998254537,-1.3829996385828385e-05,7.090482948517212e-07,7.090482948517212e-07,-0.00017261937299520742,0.00024125697698733795,-5.409120324382013e-06,8.420876061446372e-06,3.421288113915911e-07,-3.669194834601302e-07,3.421288113915911e-07,-3.669194834601302e-07
abaisse,0.002351377915270645,0.0003895390092254228,2.4383314182268776e-06,6.098429609614426e-07,6.098429609614426e-07,0.00014148749507478803,-0.0002480515141506347,2.1645285627862438e-06,-2.738028554406337e-07,3.4294026221075574e-07,-2.669026987506868e-07,3.4294026221075574e-07,-2.669026987506868e-07
abandon,0.0022933539479534494,0.0009119291038987825,2.746833082838183e-05,-4.044272267551559e-08,-4.044272267551559e-08,0.0005678105594910209,-0.0003441185444077616,1.560991994341807e-05,-1.1858410884963757e-05,-1.0492121391729912e-06,-1.0087694164974756e-06,-1.0492121391729912e-06,-1.0087694164974756e-06
abandonnant,0.0029173092596406058,-0.0014020642624259186,-4.001643046929122e-05,8.387001759754492e-07,8.387001759754492e-07,-0.000916082261015297,0.00048598200141062166,-2.004161369011661e-05,1.9974816779174608e-05,6.53337195338491e-08,-7.733664564416e-07,6.53337195338491e-08,-7.733664564416e-07
abandonner,0.0019037285842623194,-0.0005075651134129689,-5.182494265179778e-06,4.064050855600851e-07,4.064050855600851e-07,-0.0002739440035205598,0.0002336211098924091,-1.6880657466562253e-06,3.494428518523553e-06,4.073603217000355e-07,9.55236139950372e-10,4.073603217000355e-07,9.55236139950372e-10
abandonné,0.0029218686377464336,0.0001104768865957513,6.4995674236252286e-06,2.277642939888611e-07,2.277642939888611e-07,0.00010890995814949754,-1.5669284462537677e-06,3.7283405947413326e-06,-2.7712268288838964e-06,-1.663628946656399e-07,-3.94127188654501e-07,-1.663628946656399e-07,-3.94127188654501e-07
abattage,0.0031331987895295323,-0.0010652428255653267,-3.50321922064362e-05,1.9132771958172046e-07,1.9132771958172046e-07,-0.0006609265810906662,0.0004043162444746605,-1.883868631278952e-05,1.619350589364668e-05,1.3008126585184361e-06,1.1094849389367157e-06,1.3008126585184361e-06,1.1094849389367157e-06
abattoir,0.0022696441779181085,-0.00045049912230232044,-1.831937221884969e-05,-2.2630589615805318e-07,-2.2630589615805318e-07,-0.00030232899340101296,0.0001481701289013075,-1.0272482468919302e-05,8.046889749930389e-06,-6.163085714338513e-07,-3.9000267527579815e-07,-6.163085714338513e-07,-3.9000267527579815e-07
abattre,0.0011661618751565319,-0.0005157409435857199,-2.3234140078737978e-05,1.5089229290465723e-07,1.5089229290465723e-07,-0.0003142174619973144,0.00020152348158840544,-1.2402191974900761e-05,1.0831948103837218e-05,1.738571422055192e-07,2.2964849300861973e-08,1.738571422055192e-07,2.2964849300861973e-08
abattu,0.0013566094655973742,-0.0011275700069088414,-3.504342954087228e-05,8.543597225121629e-08,8.543597225121629e-08,-0.0007228072089731947,0.00040476279793564673,-2.037575506246515e-05,1.466767447840713e-05,2.237227583774179e-07,1.382867861262016e-07,2.237227583774179e-07,1.382867861262016e-07
abbaye,0.1285718957417954,-0.025781725254941167,-0.0016631333862350524,5.5940082588335066e-05,5.5940082588335066e-05,-0.013590248774517756,0.01219147648042341,-0.0008343550683574965,0.0008287783178775559,3.17419456162106e-05,-2.419813697212447e-05,3.17419456162106e-05,-2.419813697212447e-05
abbayes,0.006787304080642818,-0.00020547522183509017,-5.644090435464101e-06,8.861813754131833e-07,8.861813754131833e-07,-9.873480301810151e-05,0.00010674041881698864,-7.499789119165421e-07,4.894111523547559e-06,1.4126992185397613e-06,5.26517843126578e-07,1.4126992185397613e-06,5.26517843126578e-07
abbé,0.2420146345659384,-0.09256098159709811,-0.0036912916197157884,-2.4714440745646395e-05,-2.4714440745646395e-05,-0.05357831662660321,0.0389826649704949,-0.002084730571002147,0.0016065610487136417,3.4264070387489166e-07,2.5057081449521285e-05,3.4264070387489166e-07,2.5057081449521285e-05
abbés,0.013056675779242341,-0.0020415478610470847,-2.1367741511048737e-05,-4.530358439409653e-06,-4.530358439409653e-06,-0.001014441209112276,0.0010271066519348085,-1.2375388964550136e-05,8.992352546498601e-06,-3.569386699377697e-06,9.60971740031956e-07,-3.569386699377697e-06,9.60971740031956e-07
abjecte,0.0026252632707226714,-0.0004698523888993542,-1.1842642860186395e-05,-4.4601523483151535e-07,-4.4601523483151535e-07,-0.00016799854939411396,0.00030185383950524027,-3.742609041400986e-06,8.100033818785409e-06,-6.971295268677792e-07,-2.511142920362639e-07,-6.971295268677792e-07,-2.511142920362639e-07
ablutions,0.0024593323085148945,-2.362021430535083e-06,-3.051381128790692e-06,8.824950030675343e-07,8.824950030675343e-07,-7.694128098631316e-05,-7.457925955577808e-05,-2.476456160315148e-06,5.749249684755438e-07,6.484228993750366e-07,-2.3407210369249762e-07,6.484228993750366e-07,-2.3407210369249762e-07
