word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandonnant,0.0016846816410661751,-0.0005378465674950424,-2.371339237413404e-05,7.083254605145627e-07,7.083254605145627e-07,-0.00032503343296390465,0.00021281313453113776,-1.404310272720677e-05,9.670289646927268e-06,9.800948490470717e-07,2.717693885325091e-07,9.800948490470717e-07,2.717693885325091e-07
abandonne,0.004455554525452508,-0.0005328411818097358,4.881465392919979e-06,-1.2791651693614558e-06,-1.2791651693614558e-06,-0.0004138312212522557,0.00011900996055748011,1.6405373750769e-06,-3.240928017843079e-06,-1.828053172145101e-06,-5.488880027836452e-07,-1.828053172145101e-06,-5.488880027836452e-07
abandonné,0.0033746291623705763,0.00037581012621162716,2.9464854694389374e-05,1.6563334548116023e-07,1.6563334548116023e-07,0.00022876654385048102,-0.00014704358236114614,1.6160244105456302e-05,-1.3304610588933072e-05,-8.360906536734644e-07,-1.0017239991546246e-06,-8.360906536734644e-07,-1.0017239991546246e-06
abandonnée,0.002591549871313524,0.00040011723305767485,5.613622882317878e-06,6.199063580324792e-07,6.199063580324792e-07,0.0003586720940794326,-4.1445138978242265e-05,5.321459388124871e-06,-2.921634941930067e-07,5.396761630223887e-07,-8.023019501009059e-08,5.396761630223887e-07,-8.023019501009059e-08
abasourdie,0.002364395545870235,0.0018163482007868142,6.265676662673672e-05,-5.413036166286614e-07,-5.413036166286614e-07,0.0010393198393094285,-0.0007770283614773857,3.648875126277708e-05,-2.6168015363959634e-05,-9.649997313675353e-07,-4.236961147388739e-07,-9.649997313675353e-07,-4.236961147388739e-07
abat,0.0033642233515537258,-0.0015682536723416415,-5.44387707310206e-05,-5.533759219339891e-07,-5.533759219339891e-07,-0.0010477152901016559,0.0005205383822399856,-3.230735925546347e-05,2.2131411475557127e-05,5.69180270294736e-07,1.1225561922287251e-06,5.69180270294736e-07,1.1225561922287251e-06
abattue,0.0020001033078466766,-0.00037171144705163783,7.982769176736267e-07,-1.854788674429532e-07,-1.854788674429532e-07,-0.00011785386520316538,0.00025385758184847247,2.222911474095582e-06,1.4246345564219553e-06,-9.055036309271781e-07,-7.200247634842249e-07,-9.055036309271781e-07,-7.200247634842249e-07
abolit,0.003551822405124074,-1.3871147232786408e-05,2.7006680241128768e-05,-7.336503796670947e-07,-7.336503796670947e-07,1.5430500935548674e-05,2.930164816833508e-05,1.4260185199341832e-05,-1.2746495041786936e-05,-2.3259558193273255e-06,-1.5923054396602308e-06,-2.3259558193273255e-06,-1.5923054396602308e-06
abondamment,0.002085102081424371,-6.293933654986242e-05,-8.899942889056963e-06,8.666904553055084e-08,8.666904553055084e-08,-9.715509012628775e-05,-3.4215753576425345e-05,-5.052515917198966e-06,3.847426971857998e-06,7.856848817837334e-07,6.990158362531825e-07,7.856848817837334e-07,6.990158362531825e-07
aborder,0.0015250582555175396,0.00012593422481773888,1.4789972019807863e-05,-7.021334658209131e-07,-7.021334658209131e-07,3.985823184688136e-06,-0.00012194840163305074,7.71190132765134e-06,-7.078070692156522e-06,-9.311967599160825e-07,-2.2906329409516947e-07,-9.311967599160825e-07,-2.2906329409516947e-07
