word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.0021848403133029664,0.0012577697562073816,2.6883428090137483e-05,5.986289028276673e-07,5.986289028276673e-07,0.0005894874480548991,-0.0006682823081524824,1.2884564387474136e-05,-1.3998863702663345e-05,4.5328355387685827e-08,-5.533005474399815e-07,4.5328355387685827e-08,-5.533005474399815e-07
abaissant,0.008771808920389501,-0.0005535515308638505,-9.497620129268814e-06,-1.2332419701247894e-06,-1.2332419701247894e-06,-0.0006529346565381543,-9.938312567430382e-05,-1.2786765161877129e-05,-3.289145032608315e-06,-1.086783506464824e-06,1.464584636599654e-07,-1.086783506464824e-06,1.464584636599654e-07
abaissement,0.003325773936048622,0.0003191477421653449,-3.190526553907578e-05,-9.334351916712409e-07,-9.334351916712409e-07,0.0002028748141680386,-0.0001162729279973063,-1.4404473076130188e-05,1.7500792462945595e-05,-2.361806559630842e-06,-1.428371367959601e-06,-2.361806559630842e-06,-1.428371367959601e-06
abaisser,0.0022562093461350463,-5.1535790196739856e-05,-1.0088780663028364e-05,3.8329283739024116e-08,3.8329283739024116e-08,-0.00013363669112253482,-8.210090092579496e-05,-7.51280602575834e-06,2.5759746372700246e-06,-1.0163544805998507e-06,-1.0546837643388748e-06,-1.0163544805998507e-06,-1.0546837643388748e-06
abandonnait,0.009813868429350203,-0.0013976949375074709,-1.3459272726757645e-06,4.3925917234039363e-07,4.3925917234039363e-07,1.4629306888662601e-05,0.0014123242443961335,1.4216526423904145e-05,1.556245369657991e-05,4.547399576648397e-06,4.108140404308003e-06,4.547399576648397e-06,4.108140404308003e-06
abandonne,0.0013561628499854934,2.4283819405148074e-05,-5.886978314655024e-07,-2.0860563671528106e-07,-2.0860563671528106e-07,6.24829822319522e-05,3.819916282680413e-05,8.300531724732898e-07,1.4187510039387921e-06,-2.2396459491162346e-07,-1.5358958196342405e-08,-2.2396459491162346e-07,-1.5358958196342405e-08
abandonner,0.002007713478009426,4.053483961029442e-05,-5.078750417432291e-06,4.22686622001764e-07,4.22686622001764e-07,-1.531626110046791e-05,-5.585110071076233e-05,-1.9937445134218475e-06,3.085005904010444e-06,3.955331268154943e-07,-2.7153495186269706e-08,3.955331268154943e-07,-2.7153495186269706e-08
abandonné,0.0030814660731953514,0.000284839605445941,1.344067076302241e-05,3.73990961570113e-07,3.73990961570113e-07,0.00017521967957659124,-0.00010961992586934977,7.635671980062947e-06,-5.804998782959462e-06,-2.8652129036529643e-07,-6.605122519354094e-07,-2.8652129036529643e-07,-6.605122519354094e-07
abasourdi,0.001843342117612143,-0.0011630117237445782,-4.171841525282798e-05,-6.594923105678044e-07,-6.594923105678044e-07,-0.0005073048530522072,0.000655706870692371,-2.1138014449003524e-05,2.0580400803824462e-05,-3.560188505401665e-07,3.034734600276379e-07,-3.560188505401665e-07,3.034734600276379e-07
abasourdie,0.0021589941613303883,0.0015551811219889572,5.1415592232733864e-05,-2.416596776113586e-07,-2.416596776113586e-07,0.0008507082865930099,-0.0007044728353959473,2.7411781667949174e-05,-2.400381056478469e-05,-3.637210913925752e-07,-1.2206141378121665e-07,-3.637210913925752e-07,-1.2206141378121665e-07
abat,0.0015359821215410285,-0.0008700540970247164,-2.8650362672083685e-05,-2.239707910545643e-07,-2.239707910545643e-07,-0.0004264586133957884,0.000443595483628928,-1.436286392758595e-05,1.4287498744497735e-05,4.128605446339901e-07,6.368313356885544e-07,4.128605446339901e-07,6.368313356885544e-07
abattait,0.004258074848769994,0.0027246439969564884,6.099116085636e-05,6.965063308074556e-07,6.965063308074556e-07,0.0015144596048656637,-0.0012101843920908249,3.286294660814002e-05,-2.8128214248219974e-05,-4.129206091781066e-07,-1.1094269399855621e-06,-4.129206091781066e-07,-1.1094269399855621e-06
abatte,0.0030999997487790106,0.0009249330322416039,3.793409473673242e-05,-1.0217625501427776e-06,-1.0217625501427776e-06,0.0004920605126613319,-0.000432872519580272,1.855371831545429e-05,-1.9380376421278127e-05,-7.556562909017613e-07,2.661062592410162e-07,-7.556562909017613e-07,2.661062592410162e-07
abattit,0.003456650754967971,-4.690420253672312e-06,-1.7804637188534467e-05,-1.6619554722057616e-06,-1.6619554722057616e-06,1.3511279074767756e-05,1.8201699328440067e-05,-1.3047329766936225e-05,4.757307421598243e-06,-1.5335440518636228e-06,1.2841142034213888e-07,-1.5335440518636228e-06,1.2841142034213888e-07
