word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0017645561366414742,0.0008818761918116603,3.2808336753947564e-05,-1.168430731043775e-09,-1.168430731043775e-09,0.0005939233641745534,-0.0002879528276371069,2.016939311646927e-05,-1.2638943637478297e-05,-1.0282460000854597e-06,-1.0270775693544159e-06,-1.0282460000854597e-06,-1.0270775693544159e-06
abandonnait,0.0023866386249892587,0.000661735690834094,9.756842578944146e-06,6.024846406902462e-08,6.024846406902462e-08,0.0003723631818294158,-0.00028937250900467823,5.327135535419723e-06,-4.429707043524422e-06,9.88471211967591e-07,9.282227478985663e-07,9.88471211967591e-07,9.282227478985663e-07
abandonner,0.0014647699535684786,0.00017117745640428652,-1.8466490220494256e-06,-4.030060311112249e-08,-4.030060311112249e-08,6.641921458893492e-05,-0.0001047582418153516,-1.7825842697605044e-06,6.406475228892112e-08,2.71177675718024e-07,3.114782788291465e-07,2.71177675718024e-07,3.114782788291465e-07
abandonnes,0.004453650543902334,-0.001409144484422188,-2.5185318130705214e-05,1.2481102425439406e-07,1.2481102425439406e-07,-0.0006261935345042949,0.0007829509499178932,-1.166866716181481e-05,1.3516650968890406e-05,2.686531899927923e-07,1.4384216573839826e-07,2.686531899927923e-07,1.4384216573839826e-07
abandonné,0.004496297869586755,0.0016559035853449741,3.9258465750056234e-05,2.2068702147299304e-07,2.2068702147299304e-07,0.000973443192008842,-0.000682460393336132,2.153163137259287e-05,-1.7726834377463368e-05,-1.1139928104730162e-06,-1.3346798319460093e-06,-1.1139928104730162e-06,-1.3346798319460093e-06
abandonnée,0.0017264682435698174,2.30864689462766e-06,3.7397473014040156e-06,4.129762861123879e-07,4.129762861123879e-07,7.158633875917508e-05,6.927769186454742e-05,3.5451104934312795e-06,-1.9463680797273625e-07,3.595276199710999e-07,-5.344866614128799e-08,3.595276199710999e-07,-5.344866614128799e-08
abandonnés,0.0022480750551015687,0.000858161219737953,3.9568282422239205e-06,8.300117840966522e-07,8.300117840966522e-07,0.0006992958999299217,-0.0001588653198080313,5.785331649161011e-06,1.8285034069370904e-06,2.0069597536184755e-06,1.1769479695218233e-06,2.0069597536184755e-06,1.1769479695218233e-06
abasourdis,0.004387869940236148,-0.001997529645436406,-4.584620053827214e-05,5.860301487944704e-07,5.860301487944704e-07,-0.001303562700284911,0.0006939669451514951,-2.9985176591319128e-05,1.5861023946953008e-05,1.4831839497894908e-06,8.971538009950204e-07,1.4831839497894908e-06,8.971538009950204e-07
abordage,0.004105039907683169,-0.0018852553721510601,-5.8782335855868175e-05,-8.520325590898679e-07,-8.520325590898679e-07,-0.0012591933409470365,0.0006260620312040238,-3.644851811364715e-05,2.233381774222103e-05,2.2566247505905432e-07,1.0776950341489222e-06,2.2566247505905432e-07,1.0776950341489222e-06
abri,0.001421489027965277,0.0006377842054964049,2.391917741488091e-05,-6.624554473858678e-07,-6.624554473858678e-07,0.00038175648042516723,-0.0002560277250712377,1.3602382532009806e-05,-1.0316794882871102e-05,-1.3309034334327596e-06,-6.684479860468918e-07,-1.3309034334327596e-06,-6.684479860468918e-07
