word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0012699538532933246,0.0008097628904607967,1.9297079774543808e-05,1.221322815493725e-07,1.221322815493725e-07,0.00045863713067566237,-0.0003511257597851343,1.0858179551147256e-05,-8.438900223396552e-06,-5.633674623478989e-07,-6.854997438972714e-07,-5.633674623478989e-07,-6.854997438972714e-07
abandonne,0.0014241705084322514,-1.1828693907180864e-05,-6.182193310782378e-07,-2.1906660819223428e-07,-2.1906660819223428e-07,1.375679472410104e-05,2.5585488631281904e-05,8.716779468481474e-07,1.4898972779263852e-06,-2.351957738773941e-07,-1.612916568515983e-08,-2.351957738773941e-07,-1.612916568515983e-08
abandonner,0.0010541972613368495,-6.813935677924783e-05,-2.6667175569189316e-06,2.2194156895324253e-07,2.2194156895324253e-07,-4.5062606163216155e-05,2.3076750616031676e-05,-1.046862527385403e-06,1.6198550295335287e-06,2.0768398659668553e-07,-1.4257582356556987e-08,2.0768398659668553e-07,-1.4257582356556987e-08
abandonnerait,0.002810623458472729,0.0013467530253013723,3.0859075597268466e-05,-9.530514726160112e-07,-9.530514726160112e-07,0.0009128440515302544,-0.000433908973771118,2.0732696673567262e-05,-1.0126378923701206e-05,-1.625998817256249e-06,-6.729473446402378e-07,-1.625998817256249e-06,-6.729473446402378e-07
abandonnez,0.002966548576601739,-0.0013041178463392518,-3.5591695041716244e-05,6.531804152818351e-07,6.531804152818351e-07,-0.000851410494153892,0.00045270735218535987,-2.062535750429657e-05,1.4966337537419676e-05,1.115916575019614e-06,4.627361597377788e-07,1.115916575019614e-06,4.627361597377788e-07
abandonné,0.003235992715938429,0.0006372184974931779,1.4114681665589698e-05,3.927455304457525e-07,3.927455304457525e-07,0.0003202324320387978,-0.00031698606545438004,8.018578923751276e-06,-6.0961027418384225e-06,-3.0088950731880965e-07,-6.936350377645622e-07,-3.0088950731880965e-07,-6.936350377645622e-07
abandonnée,0.0024850838723478154,-0.0002679462806106402,-2.837859135340369e-06,-3.0405289605133835e-07,-3.0405289605133835e-07,-6.39624147131064e-05,0.00020398386589753383,-2.2623557520819449e-07,2.6116235601321744e-06,-1.4705445465025536e-07,1.5699844140108296e-07,-1.4705445465025536e-07,1.5699844140108296e-07
abandonnés,0.001617943186637714,-0.00026615267575829185,2.4619739898545435e-06,4.684155770062108e-08,4.684155770062108e-08,-0.00011371833012938533,0.0001524343456289065,6.803601282062523e-07,-1.781613861648291e-06,9.015885398971568e-07,8.547469821965357e-07,9.015885398971568e-07,8.547469821965357e-07
abasourdis,0.0031579569630235315,-0.0009067380126344481,-3.70544134396867e-05,7.380420355187506e-07,7.380420355187506e-07,-0.0005543525187014006,0.00035238549393304755,-2.1316877080920106e-05,1.57375363587666e-05,3.8389967112016196e-07,-3.5414236439858863e-07,3.8389967112016196e-07,-3.5414236439858863e-07
abat,0.001613007198214679,-0.0010295934575057135,-3.008709578934881e-05,-2.3520228073904752e-07,-2.3520228073904752e-07,-0.0004914665918439935,0.00053812686566172,-1.5083120159582699e-05,1.5003975629766109e-05,4.335643110776073e-07,6.687665918166548e-07,4.335643110776073e-07,6.687665918166548e-07
abattoir,0.005027297896033915,-9.803093915874706e-05,-3.798680667665627e-05,-5.670554093615437e-08,-5.670554093615437e-08,3.502720573370145e-05,0.00013305814489244852,-2.04676098907729e-05,1.7519196785883368e-05,-1.3291144600250631e-06,-1.2724089190889088e-06,-1.3291144600250631e-06,-1.2724089190889088e-06
abbé,0.0041880176465273295,-0.002004815455468732,-6.789685957568022e-05,-5.876908369314797e-08,-5.876908369314797e-08,-0.0011667263300591333,0.0008380891254095984,-3.74940613745406e-05,3.0402798201139623e-05,3.9481463855979986e-07,4.535837222529478e-07,3.9481463855979986e-07,4.535837222529478e-07
abnégation,0.00246500700226303,0.0015191942147900124,3.687749652687673e-05,4.195033354319621e-08,4.195033354319621e-08,0.000729830955274805,-0.0007893632595152075,1.803187448902361e-05,-1.8845622037853118e-05,-9.80078487883177e-07,-1.0220288214263733e-06,-9.80078487883177e-07,-1.0220288214263733e-06
abois,0.0024126459303776874,0.0007095646362192561,1.5932097611848664e-05,5.505640080693601e-07,5.505640080693601e-07,0.00045369792788933343,-0.0002558667083299227,1.152913614046944e-05,-4.402961471379223e-06,1.3585087318172417e-07,-4.1471313488763597e-07,1.3585087318172417e-07,-4.1471313488763597e-07
abolition,0.00332733338758767,-0.0003455896690487282,-6.652284733928653e-06,-3.9597105659428905e-09,-3.9597105659428905e-09,-0.00018356851063972498,0.0001620211584090032,-4.084293500948338e-06,2.567991232980315e-06,3.474209828317612e-07,3.513806933977041e-07,3.474209828317612e-07,3.513806933977041e-07
abondamment,0.0019994419602352665,-0.0006533966053295533,-1.2313858264321154e-05,-4.329099419006108e-07,-4.329099419006108e-07,-0.00025580312050281425,0.00039759348482673904,-5.501596801792784e-06,6.81226146252837e-06,4.621717188609602e-07,8.95081660761571e-07,4.621717188609602e-07,8.95081660761571e-07
abondance,0.003435335215792706,0.00028189510993987583,4.985603533296494e-06,7.084919557218539e-07,7.084919557218539e-07,0.0001955281573600281,-8.636695257984773e-05,6.902044901209172e-06,1.9164413679126782e-06,3.1422538220428736e-07,-3.942665735175665e-07,3.1422538220428736e-07,-3.942665735175665e-07
abondante,0.0020433505252322724,-0.0005102339025038627,-2.1808050927736368e-05,-2.2771819303879886e-07,-2.2771819303879886e-07,-0.0002949133607111495,0.0002153205417927132,-1.1980658148472965e-05,9.827392779263403e-06,-3.751206428120967e-07,-1.4740244977329783e-07,-3.751206428120967e-07,-1.4740244977329783e-07
abondantes,0.0027329547584083215,-7.416714609418953e-05,-1.413427244200638e-05,-6.952978996164232e-08,-6.952978996164232e-08,-0.00015205106769415505,-7.788392159996552e-05,-8.570531756883697e-06,5.563740685122684e-06,-8.294816651100911e-07,-7.599518751484488e-07,-8.294816651100911e-07,-7.599518751484488e-07
aborder,0.0029248116867275457,0.0010015251222664976,2.950861332771385e-05,-6.700525936560259e-07,-6.700525936560259e-07,0.0004981367235194032,-0.0005033883987470944,1.4519554739086345e-05,-1.4989058588627504e-05,-8.398909708954349e-07,-1.6983837723940905e-07,-8.398909708954349e-07,-1.6983837723940905e-07
abords,0.0017288844057266565,-0.0003658828306904373,-2.2912763531725625e-05,-1.5174645251337093e-07,-1.5174645251337093e-07,-0.0001722894419302641,0.0001935933887601732,-1.2875543548744237e-05,1.0037219982981386e-05,-3.152210244774591e-07,-1.6347457196408814e-07,-3.152210244774591e-07,-1.6347457196408814e-07
abouti,0.0024516090762740925,-0.00020999163944936773,-2.625120226289274e-06,5.68202676614796e-07,5.68202676614796e-07,-0.00024069204655532273,-3.0700407105955e-05,-3.881440559672976e-06,-1.2563203333837022e-06,6.400190459987526e-07,7.181636938395662e-08,6.400190459987526e-07,7.181636938395662e-08
aboutir,0.0021572293933838902,-0.0013133036261489968,-4.41638968965415e-05,5.614498552377116e-07,5.614498552377116e-07,-0.0006394620265355754,0.0006738415996134213,-2.1166789469734632e-05,2.299710742680687e-05,4.907933700854921e-07,-7.065648515221944e-08,4.907933700854921e-07,-7.065648515221944e-08
aboutissaient,0.006617564111756734,-0.0019444160832891798,-7.856570205472365e-05,2.5953370270907053e-07,2.5953370270907053e-07,-0.001366902551221017,0.0005775135320681628,-5.1231115206963406e-05,2.7334586847760243e-05,-5.128821154631887e-07,-7.724158181722592e-07,-5.128821154631887e-07,-7.724158181722592e-07
aboutissement,0.0025576964172543625,-0.0011401680644632793,-3.852158149557127e-05,-1.516223901038265e-07,-1.516223901038265e-07,-0.0004554001248868407,0.0006847679395764385,-1.558528982010637e-05,2.29362916754649e-05,3.12694084534958e-07,4.6431647463878454e-07,3.12694084534958e-07,4.6431647463878454e-07
aboutit,0.002499462872660518,0.0010092691305953754,2.391145589036087e-05,3.0833263228436577e-07,3.0833263228436577e-07,0.00040419304266200924,-0.0006050760879333662,1.0703054631824081e-05,-1.320840125853679e-05,-6.78842562203885e-07,-9.871751944882508e-07,-6.78842562203885e-07,-9.871751944882508e-07
abri,0.0020460958209180227,0.0012408349751491495,2.3282182671792282e-05,-1.3012507672983084e-07,-1.3012507672983084e-07,0.0006755342235080167,-0.0005653007516411327,1.1700439572207567e-05,-1.1581743099584714e-05,-1.291369756526614e-06,-1.1612446797967831e-06,-1.291369756526614e-06,-1.1612446797967831e-06
abruti,0.0038078512549859075,0.0012618471474212319,3.349474719266529e-05,5.587864863408107e-07,5.587864863408107e-07,0.0007045769251529564,-0.0005572702222682756,2.1592478265200615e-05,-1.1902268927464677e-05,-3.85206468877576e-07,-9.439929552183867e-07,-3.85206468877576e-07,-9.439929552183867e-07
abrutis,0.002400047911209152,0.0007472218607222957,1.2321720368940954e-05,-6.103179693016307e-07,-6.103179693016307e-07,0.00046238304733728185,-0.0002848388133850138,7.435643145253906e-06,-4.886077223687048e-06,-1.2046633520245728e-06,-5.94345382722942e-07,-1.2046633520245728e-06,-5.94345382722942e-07
absent,0.0025042308061157727,-7.773165955935152e-05,-4.486595893461672e-06,7.798294233280266e-07,7.798294233280266e-07,-0.00013594053926584604,-5.8208879706494515e-05,-4.208623290708692e-06,2.7797260275297916e-07,2.858469979036413e-07,-4.939824254243853e-07,2.858469979036413e-07,-4.939824254243853e-07
absolue,0.002737918360737673,0.0006959325524491674,7.143388935809974e-06,-8.465126108544221e-07,-8.465126108544221e-07,0.0005367077468583892,-0.00015922480559077813,6.478074308889191e-06,-6.653146269207831e-07,-1.2960248204035504e-06,-4.4951220954912826e-07,-1.2960248204035504e-06,-4.4951220954912826e-07
absolument,0.0050665905055191085,0.0009011336667152419,2.827371479984211e-05,6.16306306508856e-07,6.16306306508856e-07,0.00047676623433642634,-0.0004243674323788155,1.5679628913434257e-05,-1.2594085886407854e-05,9.884700548274984e-07,3.721637483186423e-07,9.884700548274984e-07,3.721637483186423e-07
absurde,0.004157131436612919,-0.0012026206871731406,-2.2927175242954743e-05,4.3980626898724166e-07,4.3980626898724166e-07,-0.0006969311886271869,0.0005056894985459538,-1.1239141798557764e-05,1.1688033444396978e-05,1.3704104185770424e-06,9.306041495898007e-07,1.3704104185770424e-06,9.306041495898007e-07
abuse,0.002628402522334162,-0.00029191744268800533,-2.5240157833227406e-05,-2.68403215385612e-07,-2.68403215385612e-07,-0.0002749367915261344,1.6980651161870914e-05,-1.4911460577405282e-05,1.0328697255822126e-05,-8.983254173597761e-07,-6.299222019741641e-07,-8.983254173597761e-07,-6.299222019741641e-07
abîme,0.006079617885593793,-0.0006757705697787604,-3.982922289733447e-05,2.9362365631801954e-06,2.9362365631801954e-06,-0.0005085081738194875,0.00016726239595927286,-2.0413590945340353e-05,1.9415631951994115e-05,1.9030598000498124e-06,-1.033176763130383e-06,1.9030598000498124e-06,-1.033176763130383e-06
académie,0.006572126751289782,-0.006189922564178596,-0.00020223544081162466,-2.366466540649283e-06,-2.366466540649283e-06,-0.0028729811280038516,0.0033169414361747442,-9.704266812524406e-05,0.00010519277268638061,6.667003762813086e-07,3.0331669169305913e-06,6.667003762813086e-07,3.0331669169305913e-06
acajou,0.0020474578404656627,-0.00011762814280100246,-8.295409246888527e-06,-6.645678389713369e-07,-6.645678389713369e-07,-3.5116567194521873e-05,8.25115756064806e-05,-3.959573702654375e-06,4.3358355442341515e-06,-7.905079495074227e-07,-1.2594011053608589e-07,-7.905079495074227e-07,-1.2594011053608589e-07
