word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0012070099878686547,0.00041329307912493297,2.244189874443138e-05,-7.992421058284656e-10,-7.992421058284656e-10,0.0002867733231994981,-0.0001265197559254349,1.3796477445689836e-05,-8.645421298741545e-06,-7.033514923766431e-07,-7.025522502708146e-07,-7.033514923766431e-07,-7.025522502708146e-07
abandonna,0.0015567962371626548,-0.0003505694302525265,-1.0950404866626766e-05,-1.9813256232664268e-07,-1.9813256232664268e-07,-0.00036197428953129015,-1.1404859278763638e-05,-9.817137312487216e-06,1.1332675541395496e-06,-1.1747172035792789e-07,8.066084196871479e-08,-1.1747172035792789e-07,8.066084196871479e-08
abandonnai,0.003062009752521169,-0.0005206863995401896,-2.2473229866853447e-05,-1.1786383916823196e-06,-1.1786383916823196e-06,-0.0004429589422495165,7.772745729067304e-05,-1.5896388301472053e-05,6.576841565381393e-06,-1.048843837860824e-06,1.2979455382149562e-07,-1.048843837860824e-06,1.2979455382149562e-07
abandonnait,0.0016325333028384425,0.00040623135937598633,6.673976643929543e-06,4.121177919761245e-08,4.121177919761245e-08,0.00019478044167902785,-0.00021145091769695848,3.643922493857207e-06,-3.0300541500723365e-06,6.761443293248616e-07,6.349325501272492e-07,6.761443293248616e-07,6.349325501272492e-07
abandonnerai,0.003046432231506278,-0.0004102846384110441,-4.188130691674416e-06,-4.2211942275852636e-07,-4.2211942275852636e-07,-0.00024412376700807566,0.00016616087140296844,-1.0233379449997375e-06,3.164792746674679e-06,-6.466644427370448e-07,-2.2454501997851845e-07,-6.466644427370448e-07,-2.2454501997851845e-07
abandonné,0.0020504028649959392,0.0003841165123204919,1.7902655247495527e-05,1.0063775003795001e-07,1.0063775003795001e-07,0.0002304334663716711,-0.0001536830459488208,9.818859856466417e-06,-8.08379539102911e-06,-5.080032765686581e-07,-6.086410266066081e-07,-5.080032765686581e-07,-6.086410266066081e-07
abandonnés,0.001537751612793996,0.0005342177893820101,2.7065906884295547e-06,5.677532681732358e-07,5.677532681732358e-07,0.0003873683194063158,-0.00014684946997569432,3.957342551289308e-06,1.250751862859753e-06,1.3728214237936139e-06,8.050681556203781e-07,1.3728214237936139e-06,8.050681556203781e-07
abattaient,0.0076889687395300405,-0.0003692101118100605,5.756712935612636e-06,1.2545531671012305e-06,1.2545531671012305e-06,-0.00019910766056827027,0.0001701024512417902,4.273753702996328e-06,-1.4829592326163083e-06,1.5448566699801476e-06,2.9030350287891717e-07,1.5448566699801476e-06,2.9030350287891717e-07
abattirent,0.0027109417134367746,-0.00038663961996612903,-2.3561324969269132e-05,7.234959641917731e-07,7.234959641917731e-07,-0.0001360803576566866,0.0002505592623094424,-1.1519728542646266e-05,1.2041596426622868e-05,7.99029574365033e-07,7.553361017325983e-08,7.99029574365033e-07,7.553361017325983e-08
abattit,0.0017250376386410856,-0.0005415935382748335,-1.2380555297828751e-05,-2.7959649260750984e-07,-2.7959649260750984e-07,-0.0002713572294985713,0.0002702363087762622,-6.526437808689449e-06,5.854117489139302e-06,-4.459055417729804e-07,-1.6630904916547056e-07,-4.459055417729804e-07,-1.6630904916547056e-07
abattu,0.001427988188281546,-0.0017448523640461347,-5.738641341294382e-05,1.224579870033968e-07,1.224579870033968e-07,-0.0010284045825062257,0.0007164477815399089,-3.447286120372344e-05,2.2913552209220386e-05,2.7055740623173055e-07,1.4809941922833376e-07,2.7055740623173055e-07,1.4809941922833376e-07
abby,0.3062447118935924,0.22656467694857763,0.005672469283983177,-6.630072704996655e-06,-6.630072704996655e-06,0.11786480162036699,-0.10869987532821065,0.0029953662312943675,-0.0026771030526888096,9.369661057849066e-05,0.00010032668328348731,9.369661057849066e-05,0.00010032668328348731
aboiement,0.002690885240653073,-0.0015165579109159733,-4.2312096694115155e-05,-2.0918292424992736e-07,-2.0918292424992736e-07,-0.001032569047539769,0.00048398886337620416,-2.7602225025612308e-05,1.4709871668502851e-05,-3.119937443900609e-07,-1.0281082014013354e-07,-3.119937443900609e-07,-1.0281082014013354e-07
aboiements,0.004230526921311024,-0.000806670210839311,-2.2367863720974724e-05,1.0758688942979455e-06,1.0758688942979455e-06,-0.0005934173758564087,0.0002132528349829023,-1.7079176854828495e-05,5.2886868661462295e-06,1.783930282575538e-06,7.080613882775926e-07,1.783930282575538e-06,7.080613882775926e-07
aboya,0.0023557709088156864,0.0010465105118212183,4.5891910526293846e-05,-6.368480166909181e-07,-6.368480166909181e-07,0.0005925372781341967,-0.0004539732336870215,2.7275671719748884e-05,-1.861623880654496e-05,-1.1425188530870383e-06,-5.056708363961202e-07,-1.1425188530870383e-06,-5.056708363961202e-07
aboyer,0.004598240574100871,-0.00022470548658518248,-1.941707443088306e-06,-7.373673109845765e-07,-7.373673109845765e-07,-0.0004362350882202527,-0.00021152960163507023,-7.631932087794831e-06,-5.690224644706525e-06,-1.4390166259506994e-06,-7.016493149661229e-07,-1.4390166259506994e-06,-7.016493149661229e-07
abreuvait,0.00323709650083773,0.000498661089182307,-8.97046996369789e-06,-2.1977584653118627e-07,-2.1977584653118627e-07,0.00023734150803118859,-0.0002613195811511185,-4.210342908499119e-06,4.7601270551987715e-06,1.1387081480782062e-06,1.3584839946093925e-06,1.1387081480782062e-06,1.3584839946093925e-06
abri,0.0029170249992705177,0.0009780656551608546,4.90843313655874e-05,-1.3594189352931954e-06,-1.3594189352931954e-06,0.0005363448747362768,-0.0004417207804245779,2.7913328288090355e-05,-2.1171003077497046e-05,-2.7311351059075197e-06,-1.3717161706143243e-06,-2.7311351059075197e-06,-1.3717161706143243e-06
absent,0.0011900556807917196,0.00018205067904755864,1.4570904445011331e-06,3.240066050453848e-07,3.240066050453848e-07,0.00016224938049017384,-1.9801298557384787e-05,1.6869936151932638e-06,2.299031706921306e-07,2.711715567703906e-07,-5.283504827499418e-08,2.711715567703906e-07,-5.283504827499418e-08
absents,0.0019152672197336228,0.0004006425986264665,1.460358866583921e-05,5.095916575110367e-07,5.095916575110367e-07,0.0003288986163022152,-7.174398232425127e-05,1.030292338862522e-05,-4.3006652772139905e-06,2.95398191149407e-07,-2.1419346636162961e-07,2.95398191149407e-07,-2.1419346636162961e-07
abîmer,0.0018262383601074911,9.390848526301327e-05,-5.263276212876933e-07,1.83445784778034e-07,1.83445784778034e-07,0.00012000341653063255,2.6094931267619275e-05,4.0140325340100485e-07,9.277308746886982e-07,-1.2297968364022985e-07,-3.0642546841826386e-07,-1.2297968364022985e-07,-3.0642546841826386e-07
accent,0.002095743113681781,-0.0010564979451566326,-2.7482590092412775e-05,6.229658072091155e-08,6.229658072091155e-08,-0.00062571735463833,0.00043078059051830257,-1.62828542515985e-05,1.1199735840814275e-05,-1.4800920425041453e-07,-2.1030578497132607e-07,-1.4800920425041453e-07,-2.1030578497132607e-07
acceptai,0.0054017015978703115,-0.002757042405665099,-4.693018896237842e-05,-2.0160036026655803e-06,-2.0160036026655803e-06,-0.0016701888485813573,0.001086853557083742,-2.993147597622921e-05,1.6998712986149208e-05,-4.164755373799519e-06,-2.1487517711339385e-06,-4.164755373799519e-06,-2.1487517711339385e-06
