word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0005294268672433917,0.00019094901161222338,9.843617092380371e-06,-3.505689667120544e-10,-3.505689667120544e-10,0.00012385665652327115,-6.709235508895225e-05,6.051504052558446e-06,-3.792113039821925e-06,-3.0850877865349636e-07,-3.081582096867843e-07,-3.0850877865349636e-07,-3.081582096867843e-07
abandonna,0.001365704945379481,-0.00026197305258548326,-9.60628097837392e-06,-1.7381248345215005e-07,-1.7381248345215005e-07,-0.00032992170212108886,-6.794864953560563e-05,-8.612118051858069e-06,9.941629265158512e-07,-1.030524776495173e-07,7.076000580263276e-08,-1.030524776495173e-07,7.076000580263276e-08
abandonner,0.00043948081426642264,3.9868374868763274e-05,-5.540575254820273e-07,-1.209155186966785e-08,-1.209155186966785e-08,9.831782325454264e-06,-3.003659254330901e-05,-5.348359204558458e-07,1.9221605026181505e-08,8.136252757307904e-08,9.34540794427469e-08,8.136252757307904e-08,9.34540794427469e-08
abandonné,0.00044968077162249717,6.439285873203796e-05,3.926291736722324e-06,2.207120457350106e-08,2.207120457350106e-08,2.7605464266390303e-05,-3.678739446564765e-05,2.153407289897502e-06,-1.772884446824822e-06,-1.1141191289478797e-07,-1.3348311746828903e-07,-1.1141191289478797e-07,-1.3348311746828903e-07
abandonnée,0.001035998407314015,0.00025086452243409414,2.244102816510781e-06,2.478138687255788e-07,2.478138687255788e-07,0.0002034009131080995,-4.7463609325994625e-05,2.1273074895098616e-06,-1.1679532700091932e-07,2.1574103263278222e-07,-3.207283609279656e-08,2.1574103263278222e-07,-3.207283609279656e-08
abasourdi,0.0008070011021921059,-0.0006788368401792382,-2.4856829866714017e-05,4.173392236583946e-08,4.173392236583946e-08,-0.00038496412787507816,0.0002938727123041601,-1.4531542674416662e-05,1.0325287192297355e-05,2.7782501755306246e-07,2.36091095187223e-07,2.7782501755306246e-07,2.36091095187223e-07
abat,0.0013448824862057323,-0.0006837205913028093,-2.1762452036041525e-05,-2.212176505324056e-07,-2.212176505324056e-07,-0.0004469011734310729,0.0002368194178717364,-1.2915195305972417e-05,8.847256730069107e-06,2.2753559946003784e-07,4.4875324999244344e-07,2.2753559946003784e-07,4.4875324999244344e-07
abattait,0.0009320763257515104,0.0005105830264566713,1.7643755945238448e-05,9.235457939551819e-08,9.235457939551819e-08,0.00032045020966010315,-0.00019013281679656807,1.118966265176147e-05,-6.454093293476978e-06,-1.8053620460841754e-07,-2.7289078400393573e-07,-1.8053620460841754e-07,-2.7289078400393573e-07
abattant,0.0010923462717498252,1.0820502903071002e-05,-5.533200765463759e-06,2.088395899918034e-07,2.088395899918034e-07,-4.187840997540845e-05,-5.269891287847945e-05,-3.770517448584961e-06,1.7626833168787979e-06,3.690961046723838e-07,1.602565146805804e-07,3.690961046723838e-07,1.602565146805804e-07
abatte,0.001357156216503428,0.0008672168950056235,2.555228101068109e-05,1.6164585492806257e-07,1.6164585492806257e-07,0.0005658687346173747,-0.00030134816038824885,1.6129280434885563e-05,-9.423000575795524e-06,-7.385627773939888e-08,-2.3550213266746145e-07,-7.385627773939888e-08,-2.3550213266746145e-07
abattit,0.0007566476517028375,-0.00023197536504859076,-5.4304427237070334e-06,-1.2263850064307986e-07,-1.2263850064307986e-07,-0.00012549319150043458,0.00010648217354815618,-2.8626701999497274e-06,2.5677725237573057e-06,-1.9558609824281383e-07,-7.294759759973397e-08,-1.9558609824281383e-07,-7.294759759973397e-08
abattre,0.004307385199314791,-0.003534661873671258,-9.51851748056895e-05,1.9927466574056057e-06,1.9927466574056057e-06,-0.0019560452916934697,0.0015786165819777881,-5.276285819894447e-05,4.2422316606745034e-05,2.445381956058723e-06,4.5263529865311756e-07,2.445381956058723e-06,4.5263529865311756e-07
abattu,0.003758122901621262,-0.004894594472657223,-0.00015102729578500448,3.2228009252494535e-07,3.2228009252494535e-07,-0.002833641274403609,0.0020609531982536144,-9.072431427463676e-05,6.030298151036774e-05,7.120422934214387e-07,3.897622008964934e-07,7.120422934214387e-07,3.897622008964934e-07
aboyer,0.0010084556575527654,-0.00020888546828540412,-4.2584241183979295e-07,-1.617145132956129e-07,-1.617145132956129e-07,-0.00019209396344817566,1.6791504837228464e-05,-1.6737847809322443e-06,-1.2479423690924513e-06,-3.155955923502835e-07,-1.5388107905467057e-07,-3.155955923502835e-07,-1.5388107905467057e-07
abri,0.0008529901285304589,0.00029671990770914285,1.4353133802704596e-05,-3.9751833893520424e-07,-3.9751833893520424e-07,0.00012312728814597616,-0.00017359261956316667,8.162354964433066e-06,-6.19077883827153e-06,-7.986326087725308e-07,-4.0111426983732653e-07,-7.986326087725308e-07,-4.0111426983732653e-07
