word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.0025971482946917403,0.0011488061714531215,3.8230170432393775e-05,1.342150415875172e-07,1.342150415875172e-07,0.0007085620367671591,-0.0004402441346859623,2.2097973045240918e-05,-1.613219738715286e-05,-5.786707416317349e-08,-1.9208211575069068e-07,-5.786707416317349e-08,-1.9208211575069068e-07
abaisse,0.0014738937948212934,0.00045721675438780893,5.162987645426934e-06,3.0865833157469247e-07,3.0865833157469247e-07,0.0002573820559602222,-0.00019983469842758673,3.088567849258252e-06,-2.0744197961686818e-06,3.8143944259124593e-07,7.278111101655346e-08,3.8143944259124593e-07,7.278111101655346e-08
abaisser,0.0013409927993601723,-0.00028801200292816697,-6.423885720073654e-06,-5.255852368784076e-08,-5.255852368784076e-08,-0.00016891837670300147,0.00011909362622516549,-3.870620716955691e-06,2.553265003117963e-06,-4.744166310873989e-07,-4.2185810739955816e-07,-4.744166310873989e-07,-4.2185810739955816e-07
abaissé,0.0016023934461865657,-0.0002287693424082466,8.729824317409527e-07,-1.5179975925987987e-07,-1.5179975925987987e-07,-0.00014190339114795105,8.686595126029554e-05,3.075350329208303e-07,-5.654473988201224e-07,-3.8139896231626416e-07,-2.295992030563843e-07,-3.8139896231626416e-07,-2.295992030563843e-07
abandon,0.0028750462707552026,0.0009233303561857749,4.651321651081251e-05,-5.519450141369853e-07,-5.519450141369853e-07,0.0005980996895471306,-0.0003252306666386442,2.715467108914575e-05,-1.9358545421666758e-05,-2.112233337999946e-06,-1.5602883238629608e-06,-2.112233337999946e-06,-1.5602883238629608e-06
abandonna,0.002781166639650425,-0.0007389399103130687,-1.8329281759516035e-05,1.6159172739430313e-07,1.6159172739430313e-07,-0.00045111953739450356,0.0002878203729185651,-1.2303400859905808e-05,6.025880899610226e-06,7.914897852822962e-09,-1.5367682954148015e-07,7.914897852822962e-09,-1.5367682954148015e-07
abandonnaient,0.0015467828547329294,1.98832872720739e-05,-5.901660204635383e-06,-2.7888123175640872e-08,-2.7888123175640872e-08,1.4326019337166135e-05,-5.557267934907765e-06,-3.1819289243589542e-06,2.7197312802764283e-06,5.308161736478665e-08,8.096974054042752e-08,5.308161736478665e-08,8.096974054042752e-08
abandonnait,0.0019443123219292243,0.0003251227714407257,8.014629652278154e-06,1.1005346170964406e-07,1.1005346170964406e-07,0.00017452257112888345,-0.00015060020031184226,4.674199691200592e-06,-3.3404299610775628e-06,7.992626280287106e-07,6.892091663190665e-07,7.992626280287106e-07,6.892091663190665e-07
abandonnant,0.0027429474356937306,-0.0013425699359906004,-3.4977686210143105e-05,8.617634089472945e-07,8.617634089472945e-07,-0.0008301528906073108,0.0005124170453832896,-2.168572529701844e-05,1.3291960913124666e-05,1.1039291866258836e-06,2.421657776785891e-07,1.1039291866258836e-06,2.421657776785891e-07
abandonne,0.0008060442705397175,0.00010779967645922726,-9.845535900224511e-08,-1.3783143613581123e-07,-1.3783143613581123e-07,6.36526375424189e-05,-4.4147038916808364e-05,-4.4377755460149974e-08,5.407760354209514e-08,-2.39014900061252e-07,-1.0118346392544073e-07,-2.39014900061252e-07,-1.0118346392544073e-07
abandonner,0.004176541785142264,-0.001478696572052224,-1.3052187096157706e-05,3.795244158335511e-07,3.795244158335511e-07,-0.0008183353656519188,0.0006603612064003053,-6.596361684573679e-06,6.455825411584026e-06,1.006785657079267e-06,6.272612412457159e-07,1.006785657079267e-06,6.272612412457159e-07
abandonnerai,0.0018141178851731419,2.4819580539252834e-05,-3.4504838506553844e-06,-3.891842942796221e-07,-3.891842942796221e-07,1.3836948036268364e-05,-1.0982632502984467e-05,-2.257639816180261e-06,1.1928440344751233e-06,-5.566050040668372e-07,-1.6742070978721511e-07,-5.566050040668372e-07,-1.6742070978721511e-07
abandonnèrent,0.0014829933411387919,-9.896472012369564e-05,-1.287774896053621e-06,-2.5426101093321846e-07,-2.5426101093321846e-07,-5.6167351322757445e-05,4.2797368800938204e-05,-9.53214472311125e-07,3.34560423742496e-07,-5.644957812857691e-07,-3.1023477035255066e-07,-5.644957812857691e-07,-3.1023477035255066e-07
abandonné,0.006104965130572147,0.0010675862555450594,3.629024828144733e-05,-8.662547800861656e-07,-8.662547800861656e-07,0.0006192866927151982,-0.0004482995628298613,2.045954741682071e-05,-1.583070086462662e-05,-1.3796551154584486e-06,-5.134003353722829e-07,-1.3796551154584486e-06,-5.134003353722829e-07
abandonnée,0.002812988480321279,0.0002897213300288782,3.3247574619766566e-06,4.888198782231023e-08,4.888198782231023e-08,0.00017535611302320673,-0.00011436521700567147,1.732236112561338e-06,-1.5925213494153185e-06,1.3384380210339981e-07,8.496181428108958e-08,1.3384380210339981e-07,8.496181428108958e-08
abandonnés,0.002747144027895324,-0.00011772267125641334,-3.597706762150844e-07,8.91017415283719e-07,8.91017415283719e-07,-3.227980087086352e-05,8.544287038554982e-05,1.3092641292523674e-06,1.6690348054674518e-06,2.0587793122934406e-06,1.1677618970097216e-06,2.0587793122934406e-06,1.1677618970097216e-06
