word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissait,0.009555778491225943,0.00022037982270896837,-2.5138336101611287e-05,9.935212056559978e-07,9.935212056559978e-07,0.00012109243234854107,-9.928739036042732e-05,-1.0688582877137152e-05,1.4449753224474132e-05,1.184459018324473e-07,-8.750753038235505e-07,1.184459018324473e-07,-8.750753038235505e-07
abaisse,0.0030144708465898906,-7.048927373917901e-05,-3.01041334339073e-06,8.975962411748862e-07,8.975962411748862e-07,-6.946529607940645e-05,1.0239776597725671e-06,-3.237463928858535e-07,2.6866669505048768e-06,5.374229797306806e-07,-3.6017326144420546e-07,5.374229797306806e-07,-3.6017326144420546e-07
abaissement,0.004042822508887312,0.00020563347961449394,-3.878415314862113e-05,-1.1346871062317585e-06,-1.1346871062317585e-06,0.00020569432114804248,6.084153354855472e-08,-1.751012819892068e-05,2.1274024949700454e-05,-2.8710203713538442e-06,-1.7363332651220857e-06,-2.8710203713538442e-06,-1.7363332651220857e-06
abaisser,0.0027426560267514635,8.398784496354943e-05,-1.2263957303176672e-05,4.6593212295650974e-08,4.6593212295650974e-08,-0.00014361101262979893,-0.00022759885759334836,-9.132593462418668e-06,3.131363840758005e-06,-1.2354840858664663e-06,-1.2820772981621172e-06,-1.2354840858664663e-06,-1.2820772981621172e-06
abaissé,0.0032772838485840704,0.0004662799241860546,3.5084838804749393e-06,4.7397658689347006e-08,4.7397658689347006e-08,0.00019710312316503824,-0.0002691768010210164,1.39428616159002e-06,-2.114197718884919e-06,-4.062213246457303e-07,-4.536189833350773e-07,-4.062213246457303e-07,-4.536189833350773e-07
abandon,0.002940084012918776,0.0015757043511823955,4.467487979506155e-05,2.8274977670520723e-07,2.8274977670520723e-07,0.0008712414187801691,-0.0007044629324022264,2.513788987288191e-05,-1.953698992217964e-05,-1.3042581548552561e-06,-1.5870079315604634e-06,-1.3042581548552561e-06,-1.5870079315604634e-06
abandonna,0.0037921075834147144,-0.00041102780423474424,-2.3730242329502823e-05,8.963143856792331e-07,8.963143856792331e-07,-0.0003116210234143058,9.940678082043846e-05,-1.3212814195609003e-05,1.0517428133893819e-05,5.446064991513591e-07,-3.51707886527874e-07,5.446064991513591e-07,-3.51707886527874e-07
abandonnait,0.0059648865118858046,-0.0004014782556543726,-8.180569662777165e-07,2.6698249840800516e-07,2.6698249840800516e-07,0.00023064611604448897,0.0006321243716988615,8.64082979329577e-06,9.458886759573487e-06,2.763917469871887e-06,2.496934971463882e-06,2.763917469871887e-06,2.496934971463882e-06
abandonne,0.001648556336379312,0.0001564029127073144,-7.156231571198069e-07,-2.5358174662806694e-07,-2.5358174662806694e-07,0.0001537075119772515,-2.695400730062884e-06,1.0090155596189852e-06,1.7246387167387921e-06,-2.7225215030048423e-07,-1.8670403672417304e-08,-2.7225215030048423e-07,-1.8670403672417304e-08
abandonnent,0.002800145345802136,0.000358184771186148,8.005895280936421e-06,3.3403099512724403e-07,3.3403099512724403e-07,0.0002586900341162928,-9.949473706985519e-05,5.844871523712718e-06,-2.1610237572237025e-06,2.446051846158465e-07,-8.942581051139754e-08,2.446051846158465e-07,-8.942581051139754e-08
