word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0030192255936762552,0.0013588214982485861,5.519062718958034e-05,-6.706025924375373e-07,-6.706025924375373e-07,0.0009623718413929042,-0.00039644965685568204,3.748525898918837e-05,-1.770536820039197e-05,-2.365432791254047e-06,-1.6948301988165098e-06,-2.365432791254047e-06,-1.6948301988165098e-06
abandonnait,0.002041816712371323,0.000733050743418856,8.205693667238753e-06,7.10966830306558e-08,7.10966830306558e-08,0.00046052457069844046,-0.0002725261727204156,5.389082069805783e-06,-2.81661159743297e-06,9.701545957692431e-07,8.990579127385873e-07,9.701545957692431e-07,8.990579127385873e-07
abandonne,0.001692932399735166,-7.435518830096357e-05,1.3792676446669252e-06,-5.339484687583325e-07,-5.339484687583325e-07,-6.633008052056215e-05,8.025107780401424e-06,-3.7282196200469473e-07,-1.75208960667162e-06,-7.58630722299318e-07,-2.2468225354098548e-07,-7.58630722299318e-07,-2.2468225354098548e-07
abandonner,0.0012531397672276199,-0.00029083568604499195,-2.5401893132921204e-07,2.3891761871393026e-07,2.3891761871393026e-07,-0.00018178975741995455,0.00010904592862503742,-8.61751907788621e-07,-6.07732976459409e-07,2.0937794704423161e-07,-2.953967166969864e-08,2.0937794704423161e-07,-2.953967166969864e-08
abandonné,0.0038466720674828307,0.002180841584664195,4.1405738060201294e-05,-4.826293921839835e-07,-4.826293921839835e-07,0.0012762480046024588,-0.000904593580061736,2.1702158438762784e-05,-1.9703579621438513e-05,-1.5169490111013876e-06,-1.034319618917404e-06,-1.5169490111013876e-06,-1.034319618917404e-06
abandonnée,0.0014770278483677362,0.0004972689905203253,6.364202723010646e-06,1.0759468737478259e-07,1.0759468737478259e-07,0.0003498962568957334,-0.0001473727336245919,5.122400451918993e-06,-1.2418022710916532e-06,1.3691355058378505e-07,2.9318863209002457e-08,1.3691355058378505e-07,2.9318863209002457e-08
abattement,0.0027208550270899174,-0.0010439624923843024,-1.587125148796842e-05,-7.376833980255116e-08,-7.376833980255116e-08,-0.0007441852185618391,0.0002997772738224635,-1.0569256837069475e-05,5.301994650898948e-06,1.0682532786384684e-07,1.80593667666398e-07,1.0682532786384684e-07,1.80593667666398e-07
abattre,0.0030705297653544424,-0.002352595085292967,-6.869290366515876e-05,1.7317789147429479e-06,1.7317789147429479e-06,-0.0015234204258800191,0.0008291746594129481,-4.20852610276973e-05,2.6607642637461452e-05,2.1469256401728498e-06,4.15146725429902e-07,2.1469256401728498e-06,4.15146725429902e-07
abattues,0.007141959879899419,0.002350946948280924,5.446248065472105e-05,-4.691217760601492e-07,-4.691217760601492e-07,0.0013069958867084185,-0.0010439510615725051,3.12807924790762e-05,-2.3181688175644847e-05,2.073561679425847e-06,2.542683455485996e-06,2.073561679425847e-06,2.542683455485996e-06
abattus,0.002838216985632894,-0.003241848300760921,-6.658740361126838e-05,-5.67504286542644e-07,-5.67504286542644e-07,-0.001968144916314256,0.001273703384446665,-3.82402876106176e-05,2.8347116000650788e-05,-1.8439167192729418e-06,-1.2764124327302978e-06,-1.8439167192729418e-06,-1.2764124327302978e-06
