word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandon,0.0011791330826043788,0.0006208388536991517,2.19235843215709e-05,-7.807829408754252e-10,-7.807829408754252e-10,0.0003644925284294378,-0.0002563463252697139,1.3477836259121582e-05,-8.445748062449316e-06,-6.87107001347125e-07,-6.863262184062496e-07,-6.87107001347125e-07,-6.863262184062496e-07
abandonne,0.00044077364370553933,3.1928963273837884e-06,4.829076326119724e-07,-1.265436859497081e-07,-1.265436859497081e-07,-1.5824835375904046e-06,-4.775379864974193e-06,1.6229307313309713e-07,-3.2061455947887524e-07,-1.8084340635289006e-07,-5.4299720403181945e-08,-1.8084340635289006e-07,-5.4299720403181945e-08
abandonner,0.0009788063268674576,0.00010151823158733393,-1.2339901852042468e-06,-2.6930157329922222e-08,-2.6930157329922222e-08,3.9976306291151545e-05,-6.154192529618239e-05,-1.191180060162546e-06,4.281012504170073e-08,1.8120963230531203e-07,2.0813978963523425e-07,1.8120963230531203e-07,2.0813978963523425e-07
abandonnerait,0.001739747783766472,0.00043615333176548113,1.9165910962127482e-05,-1.101186335381479e-06,-1.101186335381479e-06,9.751589441743073e-05,-0.0003386374373480504,8.437586519731582e-06,-1.07283244423959e-05,-1.3544803443079928e-06,-2.5329400892651364e-07,-1.3544803443079928e-06,-2.5329400892651364e-07
abandonnez,0.0009181319354644058,-0.00034782627850068137,-1.3031011939139782e-05,1.0596785885609268e-07,1.0596785885609268e-07,-0.0002205148493211231,0.00012731142917955828,-8.119050224936331e-06,4.911961714203452e-06,3.0144047001941446e-07,1.9547261116332178e-07,3.0144047001941446e-07,1.9547261116332178e-07
abandonné,0.001335364730523176,0.0005091407474438959,1.1659452300008629e-05,6.554229134875617e-08,6.554229134875617e-08,0.0003218970572528003,-0.0001872436901910956,6.39472338344644e-06,-5.264728916562188e-06,-3.3084701065385055e-07,-3.963893020026067e-07,-3.3084701065385055e-07,-3.963893020026067e-07
abandonnée,0.0003845605097294166,4.218956352291991e-05,8.330064186488934e-07,9.198800596827734e-08,9.198800596827734e-08,4.647656033061766e-05,4.286996807697751e-06,7.896522299084532e-07,-4.335418874044028e-08,8.008263419430765e-08,-1.1905371773969697e-08,8.008263419430765e-08,-1.1905371773969697e-08
abasourdi,0.0005991143480921044,-0.0006756440696320508,-1.8453609766802603e-05,3.0983094847849147e-08,3.0983094847849147e-08,-0.00038642981439214496,0.00028921425523990586,-1.0788158395951312e-05,7.665451370851293e-06,2.0625616721321094e-07,1.752730723653618e-07,2.0625616721321094e-07,1.752730723653618e-07
abats,0.0009377825309827172,-0.0003864137333148569,-1.0130130449834308e-05,1.883566339103267e-07,1.883566339103267e-07,-0.0002444632649040139,0.00014195046841084297,-6.315290732056565e-06,3.814839717777742e-06,2.9855798635674465e-07,1.1020135244641794e-07,2.9855798635674465e-07,1.1020135244641794e-07
abattait,0.0006919696872257413,0.0005487486747798677,1.3098652916723517e-05,6.856366549880347e-08,6.856366549880347e-08,0.00036492300626002154,-0.0001838256685198461,8.307160209286537e-06,-4.791492707436981e-06,-1.3402934672231375e-07,-2.0259301222111722e-07,-1.3402934672231375e-07,-2.0259301222111722e-07
