word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandonner,0.00354283429707822,-0.000172044976237049,-8.962021405075703e-06,7.458776751494984e-07,7.458776751494984e-07,-0.00014363706897299722,2.8407907264051807e-05,-3.518184501488561e-06,5.443836903587141e-06,6.979623052099371e-07,-4.791536993956125e-08,6.979623052099371e-07,-4.791536993956125e-08
abandonnera,0.005413555666320347,0.0012550004547272416,3.2236142776979205e-05,-1.8625789644888999e-06,-1.8625789644888999e-06,0.0008777076759645424,-0.0003772927787626991,1.8765013453734855e-05,-1.3471129323244349e-05,-2.2586633162922204e-06,-3.960843518033205e-07,-2.2586633162922204e-06,-3.960843518033205e-07
abandonnée,0.0020879015476915944,-0.00028699385980415066,-2.384293965583546e-06,-2.554571776468595e-07,-2.554571776468595e-07,-5.804921517078611e-05,0.00022894464463336453,-1.9007712893562172e-07,2.1942168366479245e-06,-1.2355125188154613e-07,1.3190592576531336e-07,-1.2355125188154613e-07,1.3190592576531336e-07
abat,0.002710411719350412,-0.001501791978660445,-5.05567595227904e-05,-3.952214341254372e-07,-3.952214341254372e-07,-0.0007423129543720638,0.0007594790242883811,-2.5344874895879044e-05,2.5211884626911356e-05,7.28538466001584e-07,1.1237599001270212e-06,7.28538466001584e-07,1.1237599001270212e-06
abattit,0.00304982284122126,-0.00022608011382397344,-1.5709133790623015e-05,-1.4663528714727715e-06,-1.4663528714727715e-06,-0.00010350374569200663,0.0001225763681319668,-1.1511734092013258e-05,4.197399698609756e-06,-1.3530547367768494e-06,1.1329813469592219e-07,-1.3530547367768494e-06,1.1329813469592219e-07
abattre,0.00434044886587711,-0.002446070092899375,-9.539292946211732e-05,5.750785463139581e-07,5.750785463139581e-07,-0.0013795112648649942,0.0010665588280343809,-4.9528085162023406e-05,4.586484430009391e-05,1.061814309490807e-06,4.867357631768489e-07,1.061814309490807e-06,4.867357631768489e-07
abattue,0.0032227963954863377,0.00043725315916987213,-1.0726906094848793e-05,-6.108370728748152e-07,-6.108370728748152e-07,0.0002741110129793232,-0.00016314214619054894,-4.842234724759392e-06,5.884671370089401e-06,-1.7972275675526366e-06,-1.1863904946778214e-06,-1.7972275675526366e-06,-1.1863904946778214e-06
abbé,0.05277991996513353,-0.026297056785071403,-0.0008556771047179795,-7.406433772600521e-07,-7.406433772600521e-07,-0.014519492914843547,0.011777563870227856,-0.0004725227364208871,0.0003831543682970924,4.975691790966608e-06,5.71633516822666e-06,4.975691790966608e-06,5.71633516822666e-06
abel,0.021123630800083785,-0.021391820780223128,-0.0007158057751205167,-3.892996989492344e-06,-3.892996989492344e-06,-0.011277410887383226,0.0101144098928399,-0.0003672100459748026,0.00034859572914571407,-4.632315358351815e-06,-7.393183688594715e-07,-4.632315358351815e-06,-7.393183688594715e-07
abjection,0.005332487913503359,-0.0019460422847419894,-8.11255169987031e-05,8.112473360798881e-07,8.112473360798881e-07,-0.0011305381199605208,0.0008155041647814686,-4.426043639157474e-05,3.6865080607128374e-05,3.476078383600954e-07,-4.6363949771979273e-07,3.476078383600954e-07,-4.6363949771979273e-07
aboie,0.004310537624086454,0.0015258090581298663,4.930138251981028e-05,9.91310589617888e-08,9.91310589617888e-08,0.0006256452714130461,-0.0009001637867168201,2.3633756681013802e-05,-2.5667625838796483e-05,-6.238441423800683e-07,-7.229752013418571e-07,-6.238441423800683e-07,-7.229752013418571e-07
abominablement,0.005441641723768841,-0.0009156216272160238,-2.0939264787336402e-05,-7.076820092862739e-07,-7.076820092862739e-07,-0.00044049035294928404,0.00047513127426673975,-1.2761825601977558e-05,8.177439185358845e-06,-9.648621968325042e-07,-2.571801875462303e-07,-9.648621968325042e-07,-2.571801875462303e-07
aborda,0.003921815159466574,-0.0022237082980550915,-4.855714528290867e-05,6.421390692855472e-07,6.421390692855472e-07,-0.0014044692025504068,0.0008192390955046847,-3.1454051898798777e-05,1.71030933841099e-05,1.770236902310006e-06,1.1280978330244588e-06,1.770236902310006e-06,1.1280978330244588e-06
abordait,0.004297817363456139,-0.0011218944724547357,-4.737353427492984e-05,-1.2590603194320185e-06,-1.2590603194320185e-06,-0.0004724173122288782,0.0006494771602258575,-2.4089838602601307e-05,2.3283695672328534e-05,-1.198294466613337e-06,6.076585281868133e-08,-1.198294466613337e-06,6.076585281868133e-08
aborder,0.0024573491926674906,0.0008041922860074259,2.479235414254195e-05,-5.629604146951614e-07,-5.629604146951614e-07,0.0004766780450231304,-0.0003275142409842955,1.2198944731346368e-05,-1.2593409411195583e-05,-7.056541139466773e-07,-1.4269369925151586e-07,-7.056541139466773e-07,-1.4269369925151586e-07
abreuver,0.0046890519123148075,0.0030765101803093674,8.363874095351214e-05,-9.0800213617379e-07,-9.0800213617379e-07,0.0016811766116384453,-0.001395333568670922,4.178564978649938e-05,-4.185309116701276e-05,-1.6730587790776092e-06,-7.650566429038191e-07,-1.6730587790776092e-06,-7.650566429038191e-07
absent,0.0021039882935324494,-5.634487303197259e-06,-3.7695188536937545e-06,6.551919949340625e-07,6.551919949340625e-07,-9.427129915445713e-05,-8.863681185125987e-05,-3.5359736466438675e-06,2.3354520704988722e-07,2.401610649712822e-07,-4.1503092996278033e-07,2.401610649712822e-07,-4.1503092996278033e-07
absolument,0.001702725976487654,0.00022289282973303728,9.501930063037937e-06,2.0712168398505155e-07,2.0712168398505155e-07,0.00012307894057622353,-9.981388915681374e-05,5.269443311731777e-06,-4.23248675130616e-06,3.3219452756277443e-07,1.2507284357772288e-07,3.3219452756277443e-07,1.2507284357772288e-07
absorbe,0.00839992960928953,0.0010612564784989698,2.191693219140522e-05,-1.235547688084739e-06,-1.235547688084739e-06,0.0009558802313327444,-0.00010537624716622549,1.9547872590558523e-05,-2.369059600846695e-06,-2.2870044069851327e-06,-1.0514567189003938e-06,-2.2870044069851327e-06,-1.0514567189003938e-06
absorber,0.003170368677017065,-0.0009790543399918273,-3.241242792332499e-05,2.7879294545921077e-07,2.7879294545921077e-07,-0.0004913069953066548,0.0004877473446851726,-1.6284110592135495e-05,1.6128317331189492e-05,2.3286570015821724e-07,-4.592724530099353e-08,2.3286570015821724e-07,-4.592724530099353e-08
