word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abaissa,0.002664011206932627,0.0016865453298891913,4.0736381223839346e-05,-2.81862558586995e-07,-2.81862558586995e-07,0.0009743971509457814,-0.00071214817894341,2.515128297744256e-05,-1.5585098246396784e-05,-4.925833843713434e-07,-2.1072082578434838e-07,-4.925833843713434e-07,-2.1072082578434838e-07
abandonna,0.0019018447044447725,-0.00022597718906152336,-1.362970236682604e-05,-2.3956377416068987e-07,-2.3956377416068987e-07,-0.00022778630261200965,-1.8091135504862863e-06,-1.1802720498591505e-05,1.826981868234535e-06,-1.4252583810212616e-07,9.703793605856373e-08,-1.4252583810212616e-07,9.703793605856373e-08
abandonnait,0.000997184070309592,0.00025915586983509784,4.221742975079039e-06,2.2750846710559118e-08,2.2750846710559118e-08,0.00012837581073210427,-0.00013078005910299357,2.1162889515621023e-06,-2.105454023516936e-06,4.130183597139956e-07,3.9026751300343646e-07,4.130183597139956e-07,3.9026751300343646e-07
abandonne,0.0008267956721572224,-6.625496236191022e-05,8.772082311728549e-07,-2.489783812160694e-07,-2.489783812160694e-07,-3.691284431910064e-05,2.9342118042809585e-05,3.2601803272470944e-07,-5.511901984481455e-07,-3.4054205261676644e-07,-9.156367140069704e-08,-3.4054205261676644e-07,-9.156367140069704e-08
abandonner,0.0012240187928519604,2.2536487571223524e-05,-1.4240968263022702e-06,-4.496860137335044e-08,-4.496860137335044e-08,-1.5447333963964003e-05,-3.798382153518753e-05,-1.5793928659271685e-06,-1.552960396248983e-07,2.235348430529477e-07,2.6850344442629813e-07,2.235348430529477e-07,2.6850344442629813e-07
abandonnez,0.0034444324044857356,-0.000733759977560382,-4.8989939532526636e-05,4.7410255696753873e-07,4.7410255696753873e-07,-0.000450320736040828,0.000283439241519554,-3.0381269555737245e-05,1.860866997678939e-05,1.1580279409733346e-06,6.839253840057958e-07,1.1580279409733346e-06,6.839253840057958e-07
abandonnèrent,0.003042345243569634,-0.000629306619401996,-1.0699216674609163e-05,-8.678127376945469e-07,-8.678127376945469e-07,-0.000392450003432342,0.00023685661596965397,-5.942166308129663e-06,4.7570503664795e-06,-1.3675488839668718e-06,-4.997361462723249e-07,-1.3675488839668718e-06,-4.997361462723249e-07
abandonné,0.0012524271763008797,0.00012081664839423646,1.0964410771798736e-05,6.222383177018245e-08,6.222383177018245e-08,0.00011354085598805176,-7.2757924061846986e-06,5.975596954123003e-06,-4.988813817675733e-06,-3.081884436246812e-07,-3.7041227539486367e-07,-3.081884436246812e-07,-3.7041227539486367e-07
abandonnée,0.001442704071204706,0.0002348953224274505,3.254382411608925e-06,3.182372730178567e-07,3.182372730178567e-07,0.00022868366656394193,-6.211655863508567e-06,2.8648897242541796e-06,-3.8949268735474553e-07,2.9344100051549693e-07,-2.4796272502359773e-08,2.9344100051549693e-07,-2.4796272502359773e-08
abandonnés,0.0009392895138524509,0.00022458724912772918,1.666480599037226e-06,3.3637494939315536e-07,3.3637494939315536e-07,0.0001764235172424353,-4.816373188529388e-05,2.4072361524719565e-06,7.407555534347305e-07,8.371099675390456e-07,5.007350181458902e-07,8.371099675390456e-07,5.007350181458902e-07
abasourdie,0.00263249657490584,0.0016981142468096696,6.999359706246406e-05,-7.002975644266099e-07,-7.002975644266099e-07,0.0009357162117025611,-0.0007623980351071084,4.0451140665638455e-05,-2.954245639682561e-05,-1.1100611144340753e-06,-4.0976355000746543e-07,-1.1100611144340753e-06,-4.0976355000746543e-07
abats,0.0017590764536709361,-0.00013808586140584786,-1.9189581002684842e-05,3.667326861092864e-07,3.667326861092864e-07,-9.588069978901817e-05,4.2205161616829694e-05,-1.1704553582539037e-05,7.485027420145807e-06,5.596507604143047e-07,1.929180743050183e-07,5.596507604143047e-07,1.929180743050183e-07
abattant,0.001521172621784817,-6.344846638499304e-05,-7.608091544994597e-06,2.8589174548428527e-07,2.8589174548428527e-07,-1.2953101321386661e-05,5.049536506360638e-05,-5.324121316964884e-06,2.2839702280297127e-06,5.15756234538312e-07,2.2986448905402675e-07,5.15756234538312e-07,2.2986448905402675e-07
abattement,0.0013288133426456253,-8.794563418227824e-05,-4.611870052498686e-06,-2.290114837888723e-07,-2.290114837888723e-07,-0.00011390030931195133,-2.595467512967309e-05,-3.3929287478893528e-06,1.2189413046093328e-06,-2.181849384429605e-07,1.0826545345911795e-08,-2.181849384429605e-07,1.0826545345911795e-08
abattit,0.0021073751462791397,-0.00041022657720171007,-1.507013915806558e-05,-2.124735562659345e-07,-2.124735562659345e-07,-0.00022926916716880784,0.00018095741003290223,-8.014028305462725e-06,7.056110852602856e-06,-4.970336361614255e-07,-2.8456007989549104e-07,-4.970336361614255e-07,-2.8456007989549104e-07
abbé,0.0036470017226503944,-0.0006476331220211066,-6.751319358446901e-05,-3.2512667446445046e-07,-3.2512667446445046e-07,-0.0004229977344045996,0.00022463538761650697,-3.9906382924717414e-05,2.7606810659751596e-05,9.79843691133669e-07,1.3049703655981194e-06,9.79843691133669e-07,1.3049703655981194e-06
ablutions,0.0015812490227732137,7.025823665001389e-05,-1.9839910841280475e-06,4.79289176144584e-07,4.79289176144584e-07,2.3651346214235917e-05,-4.660689043577798e-05,-1.5451785256590695e-06,4.3881255846897785e-07,5.982239315607225e-07,1.1893475541613852e-07,5.982239315607225e-07,1.1893475541613852e-07
aboiement,0.0032872933034138307,-0.0007382686242751609,-5.169236705288983e-05,-1.7047790203842638e-07,-1.7047790203842638e-07,-0.0004527760101655096,0.00028549261410965135,-3.37183147081647e-05,1.7974052344725133e-05,-3.5620555178735995e-07,-1.8572764974893357e-07,-3.5620555178735995e-07,-1.8572764974893357e-07
abois,0.0014006505554449906,0.00016559200956604037,1.1440347861197806e-05,4.921885830372778e-07,4.921885830372778e-07,0.00014683271870888676,-1.875929085715361e-05,6.405857521990272e-06,-5.034490339207534e-06,4.5794133548175524e-07,-3.424724755552261e-08,4.5794133548175524e-07,-3.424724755552261e-08
abominable,0.000975050810436592,-2.446711222541283e-05,-5.961885813407391e-06,1.9891638661803346e-08,1.9891638661803346e-08,-1.6366324095998203e-06,2.283047981581301e-05,-3.60693603562042e-06,2.354949777786971e-06,1.7044947305224728e-07,1.5055783439044394e-07,1.7044947305224728e-07,1.5055783439044394e-07
abondant,0.0017151655726451828,-0.0004184311679180462,-2.5273606822283378e-05,-1.1544763889737718e-06,-1.1544763889737718e-06,-0.0002957961592420074,0.0001226350086760388,-1.6017656126529508e-05,9.25595069575387e-06,-1.1230691720385953e-06,3.1407216935176335e-08,-1.1230691720385953e-06,3.1407216935176335e-08
abondante,0.0011862577977562422,-0.00031526554305035903,-1.139944182680121e-05,-1.7534750269244447e-07,-1.7534750269244447e-07,-0.000204972731663681,0.00011029281138667807,-7.120994727998015e-06,4.278447098803195e-06,-2.970502465319422e-07,-1.2170274383949775e-07,-2.970502465319422e-07,-1.2170274383949775e-07
abonnés,0.0035492672858993997,-0.0010366895047650712,-4.2886581320639164e-05,-1.9218543113112763e-06,-1.9218543113112763e-06,-0.0006467080197603485,0.0003899814850047227,-2.7159011470996067e-05,1.57275698496431e-05,-2.3509177727585954e-06,-4.2906346144731933e-07,-2.3509177727585954e-06,-4.2906346144731933e-07
aborda,0.0027099068456222578,-0.00034882932054763254,-4.2017331256932245e-05,2.893249001068022e-07,2.893249001068022e-07,-0.00028239092383295,6.643839671468252e-05,-2.6963286891867534e-05,1.5054044365064714e-05,1.5050382334627115e-06,1.2157133333559093e-06,1.5050382334627115e-06,1.2157133333559093e-06
abordage,0.0017151655726451828,-0.0004411436695983472,-2.4717388497412264e-05,-3.3314102018983244e-07,-3.3314102018983244e-07,-0.0003077450671963161,0.00013339860240203108,-1.5110476497465533e-05,9.60691199994673e-06,9.8948230621696e-08,4.3208925081152843e-07,9.8948230621696e-08,4.3208925081152843e-07
