word,tfidf,balance_input,balance_L1,balance_L2,balance_output,contrib_femme_input,contrib_homme_input,contrib_femme_L1,contrib_homme_L1,contrib_femme_L2,contrib_homme_L2,contrib_femme_output,contrib_homme_output
abandonne,0.004455496460406963,0.0010937732848953976,-1.7041916999673624e-06,-1.202201086078392e-06,-1.202201086078392e-06,0.0007236462862698834,-0.0003701269986255141,-4.965111553224595e-07,1.207680544644903e-06,-1.2984871068029275e-06,-9.628602072453543e-08,-1.2984871068029275e-06,-9.628602072453543e-08
abattre,0.004040543645821619,-0.00580363168626632,-0.00012212145587975982,1.5636517381724553e-06,1.5636517381724553e-06,-0.0027434352907176997,0.0030601963955486197,-5.917141891926125e-05,6.295003696049856e-05,2.2393905904238727e-06,6.757388522514174e-07,2.2393905904238727e-06,6.757388522514174e-07
absent,0.003917224597275697,-0.0011547430528384265,-6.958610902195147e-06,1.956165954358616e-06,1.956165954358616e-06,-0.0005218244172411679,0.0006329186355972587,-2.655049285879503e-06,4.303561616315644e-06,6.809623941108797e-07,-1.275203560247736e-06,6.809623941108797e-07,-1.275203560247736e-06
absurdité,0.006931043172062832,0.007681675770255268,0.0001756038728696469,8.881676225429365e-07,8.881676225429365e-07,0.0035673599673994596,-0.004114315802855808,8.67624164535841e-05,-8.88414564160628e-05,-6.344791746824216e-07,-1.522646797225358e-06,-6.344791746824216e-07,-1.522646797225358e-06
abîme,0.004754998753574209,-0.0022741496318569544,-3.3327796896409234e-05,1.7514287230319761e-06,1.7514287230319761e-06,-0.0014699926091885536,0.000804157022668401,-2.1906465391732415e-05,1.1421331504676821e-05,1.6147777331290287e-06,-1.366509899029473e-07,1.6147777331290287e-06,-1.366509899029473e-07
accent,0.003449206876195835,-0.002247628312467982,-3.9579343283092065e-05,7.194404021632117e-07,7.194404021632117e-07,-0.0010695320958350868,0.0011780962166328948,-1.714201680046652e-05,2.2437326482625547e-05,-1.922612581941503e-07,-9.11701660357362e-07,-1.922612581941503e-07,-9.11701660357362e-07
acceptant,0.006230998838819452,-0.0002452341758890281,-7.822644919835442e-06,5.522818934357062e-07,5.522818934357062e-07,5.499224043561411e-05,0.0003002264163246422,-9.884137366435201e-08,7.72380354617109e-06,-4.269628565037568e-06,-4.8219104584732746e-06,-4.269628565037568e-06,-4.8219104584732746e-06
accepter,0.018885294987229302,0.015390428553236458,0.0004112183444545591,9.756132613350432e-07,9.756132613350432e-07,0.008173109817103131,-0.007217318736133327,0.00023482341333310033,-0.00017639493112145876,-1.0298695280043134e-05,-1.1274308541378178e-05,-1.0298695280043134e-05,-1.1274308541378178e-05
accepté,0.009846614573880258,0.01346579132089617,0.0003140480517411059,-3.930791214885263e-07,-3.930791214885263e-07,0.007710882200364094,-0.005754909120532076,0.00018252901475177168,-0.00013151903698933426,-3.5294519217158333e-06,-3.136372800227307e-06,-3.5294519217158333e-06,-3.136372800227307e-06
accompagnait,0.00413151566540644,0.002426159535513456,4.0716142435527655e-05,-1.098963452873878e-06,-1.098963452873878e-06,0.0013855451778298784,-0.0010406143576835775,2.1301196681548626e-05,-1.9414945753979025e-05,-3.4109773855821662e-06,-2.3120139327082883e-06,-3.4109773855821662e-06,-2.3120139327082883e-06
accompagnée,0.004412757443441305,0.0046058946982605025,9.383551181803997e-05,-4.721085726034706e-07,-4.721085726034706e-07,0.0021052908702399557,-0.002500603828020547,4.158410778207438e-05,-5.22514040359656e-05,-4.9152651410042714e-06,-4.443156568400801e-06,-4.9152651410042714e-06,-4.443156568400801e-06
accompli,0.0041809768979860756,0.0004775043807124697,-1.5214848996025497e-06,3.2477783225064753e-07,3.2477783225064753e-07,0.00017505869356777764,-0.0003024456871446921,-2.475141871640841e-06,-9.536569720382915e-07,-2.7974550623513918e-06,-3.1222328946020393e-06,-2.7974550623513918e-06,-3.1222328946020393e-06
accomplir,0.004061668582855946,-0.0007716381588363725,-2.9121613894957504e-05,-2.3468387935003734e-08,-2.3468387935003734e-08,-0.0005544019082558391,0.00021723625058053342,-1.554796641450874e-05,1.3573647480448763e-05,-4.205144087214379e-06,-4.181675699279375e-06,-4.205144087214379e-06,-4.181675699279375e-06
accorde,0.004594507663398197,0.002951826228289706,4.667726646405498e-05,-1.9677932646245464e-06,-1.9677932646245464e-06,0.0016563314137446612,-0.001295494814545045,2.4750944956572763e-05,-2.192632150748221e-05,-5.211906177328701e-06,-3.244112912704155e-06,-5.211906177328701e-06,-3.244112912704155e-06
accordéon,0.06291130970222873,-0.053330974667947256,-0.0010689406619190508,-2.474445180710638e-07,-2.474445180710638e-07,-0.025297771746672373,0.028033202921274883,-0.0005095749211230425,0.0005593657407960083,2.936427698900909e-05,2.9611721507080154e-05,2.936427698900909e-05,2.9611721507080154e-05
accroche,0.005229552071909542,0.004148477588445739,8.20391000168039e-05,-3.6590292487213767e-06,-3.6590292487213767e-06,0.0021044357411593786,-0.002044041847286361,4.0402212271864444e-05,-4.163688774493945e-05,-3.776393576771338e-06,-1.17364328049961e-07,-3.776393576771338e-06,-1.17364328049961e-07
accrochés,0.01042619932652027,0.0027401327419417716,2.10561801729594e-05,-5.79929105890888e-06,-5.79929105890888e-06,0.0009684598449607207,-0.001771672896981051,1.4179104417337623e-05,-6.877075755621779e-06,-6.325729011133673e-06,-5.264379522247937e-07,-6.325729011133673e-06,-5.264379522247937e-07
accueilli,0.004962914757014995,-0.0004579111245313391,4.459166917924012e-06,-9.360369647002835e-07,-9.360369647002835e-07,1.5397629030725835e-05,0.00047330875356206494,5.206653061555156e-06,7.47486143631144e-07,-2.0848165516732687e-06,-1.1487795869729852e-06,-2.0848165516732687e-06,-1.1487795869729852e-06
accuser,0.0049778757208091984,0.0005239467833263777,-2.9855856215393856e-06,5.487111418923962e-07,5.487111418923962e-07,0.00011550983966215177,-0.00040843694366422595,-5.349297732682564e-06,-2.3637121111431785e-06,2.6547396289951074e-06,2.106028487102711e-06,2.6547396289951074e-06,2.106028487102711e-06
accusé,0.010817578800515306,0.0022300787177817363,-2.8764370216301342e-05,-3.6767732839065504e-06,-3.6767732839065504e-06,0.00120326339779011,-0.0010268153199916262,-2.0393357890578622e-05,8.37101232572272e-06,-7.776631177532865e-06,-4.099857893626315e-06,-7.776631177532865e-06,-4.099857893626315e-06
accusée,0.007393687623203545,0.00830665328206466,0.00014485290914691352,-7.454472467417842e-08,-7.454472467417842e-08,0.004356501036259411,-0.0039501522458052505,7.756100774161818e-05,-6.729190140529535e-05,-3.3260882953488465e-06,-3.251543570674668e-06,-3.3260882953488465e-06,-3.251543570674668e-06
accusés,0.007356495416170559,-0.0026710147345239566,-5.6178212278742764e-05,-1.668063228626641e-07,-1.668063228626641e-07,-0.0015391868622022984,0.0011318278723216582,-3.381035933625291e-05,2.2367852942489856e-05,-1.1197245275235136e-06,-9.529182046608495e-07,-1.1197245275235136e-06,-9.529182046608495e-07
achetant,0.00846436002269616,0.0063506477970296585,0.00016411324282520896,-1.2738089466822444e-06,-1.2738089466822444e-06,0.003690835231358779,-0.00265981256567088,8.589557774480595e-05,-7.821766508040301e-05,-3.996517743080241e-06,-2.722708796397997e-06,-3.996517743080241e-06,-2.722708796397997e-06
acheter,0.006250278772168114,0.00439816734817552,9.690883483264522e-05,-4.114352977021677e-06,-4.114352977021677e-06,0.0025115824128338106,-0.0018865849353417099,6.0756680194902246e-05,-3.615215463774298e-05,-1.002773017630092e-05,-5.913377199279243e-06,-1.002773017630092e-05,-5.913377199279243e-06
acheteur,0.025309250617696438,0.0038507869122773844,0.00011871934385444321,-8.865752805357227e-06,-8.865752805357227e-06,0.003131294936368018,-0.0007194919759093665,9.153375664186343e-05,-2.718558721257978e-05,-7.768319411163794e-07,8.088920864240846e-06,-7.768319411163794e-07,8.088920864240846e-06
acheté,0.018182502060073453,0.0012213923876435845,1.848255052752879e-06,-2.8170231674292976e-06,-2.8170231674292976e-06,0.0007098483212165461,-0.0005115440664270384,-7.804699425857861e-06,-9.65295447861074e-06,1.6100602554311257e-07,2.97802919297241e-06,1.6100602554311257e-07,2.97802919297241e-06
achetés,0.012559349855293877,-0.0001443677072280179,-8.055089024185154e-05,-1.0715682538645936e-06,-1.0715682538645936e-06,-1.4003341627216434e-05,0.00013036436560080148,-3.5851206142826414e-05,4.4699684099025136e-05,-5.611502793368662e-06,-4.539934539504068e-06,-5.611502793368662e-06,-4.539934539504068e-06
